Result Time,Granularity Period,Object Name,Reliability,"L.Cell.Unavail.Dur.Sys","L.ChMeas.PRB.DL.Avail","L.ChMeas.PRB.DL.Used.Avg","L.ChMeas.PRB.PUSCH.Avg","L.ChMeas.PRB.UL.Avail","L.ChMeas.PRB.UL.Used.Avg","L.CSFB.PrepAtt","L.CSFB.PrepAtt.Idle","L.CSFB.PrepSucc","L.CSFB.PrepSucc.Idle","L.E-RAB.AbnormRel","L.E-RAB.AbnormRel.MME","L.E-RAB.AttEst","L.E-RAB.NormRel","L.E-RAB.SuccEst","L.HHO.IntereNB.InterFreq.ExecAttOut","L.HHO.IntereNB.InterFreq.ExecSuccOut","L.HHO.IntereNB.IntraFreq.ExecAttOut","L.HHO.IntereNB.IntraFreq.ExecSuccOut","L.HHO.IntereNB.IntraFreq.Succ.ReEst2Src","L.HHO.IntraeNB.InterFreq.ExecAttOut","L.HHO.IntraeNB.InterFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.ExecAttOut","L.HHO.IntraeNB.IntraFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.Succ.ReEst2Src","L.IRATHO.E2G.ExecAttOut","L.IRATHO.E2G.ExecSuccOut","L.IRATHO.E2W.ExecAttOut","L.IRATHO.E2W.ExecSuccOut","L.Paging.S1.Rx","L.RRCRedirection.E2G","L.RRCRedirection.E2G.CSFB","L.RRCRedirection.E2G.PrepAtt","L.RRCRedirection.E2W","L.RRCRedirection.E2W.CSFB","L.RRCRedirection.E2W.PrepAtt","L.RRC.ConnReq.Att.DelayTol","L.RRC.ConnReq.Att.Emc","L.RRC.ConnReq.Att.HighPri","L.RRC.ConnReq.Att.MoData","L.RRC.ConnReq.Att.MoSig","L.RRC.ConnReq.Att.Mt","L.RRC.ConnReq.Succ.DelayTol","L.RRC.ConnReq.Succ.Emc","L.RRC.ConnReq.Succ.HighPri","L.RRC.ConnReq.Succ.MoData","L.RRC.ConnReq.Succ.MoSig","L.RRC.ConnReq.Succ.Mt","L.S1Sig.ConnEst.Att","L.S1Sig.ConnEst.Succ","L.Thrp.bits.DL","L.Thrp.bits.DL.LastTTI","L.Thrp.bits.DL.QCI.1","L.Thrp.bits.DL.SRB","L.Thrp.bits.UE.UL.LastTTI","L.Thrp.bits.UL","L.Thrp.bits.UL.QCI.1","L.Thrp.bits.UL.SRB","L.Thrp.Time.Cell.DL","L.Thrp.Time.Cell.DL.HighPrecision","L.Thrp.Time.Cell.UL","L.Thrp.Time.Cell.UL.HighPrecision","L.Thrp.Time.DL","L.Thrp.Time.DL.RmvLastTTI","L.Thrp.Time.UE.UL.RmvLastTTI","L.Thrp.Time.UL","L.Traffic.ActiveUser.Avg","L.Traffic.ActiveUser.DL.Avg","L.Traffic.ActiveUser.Max","L.Traffic.ActiveUser.UL.Avg","L.Traffic.SUNPT.DL.Avg","L.Traffic.User.Avg","L.Traffic.User.DLData.Avg","L.Traffic.User.DLData.Max","L.Traffic.User.Max","L.Traffic.User.ULData.Avg","L.Traffic.User.ULData.Max","L.Traffic.User.VoIP.Avg","L.Traffic.User.VoIP.Max","Radio Network Availability Rate (LTE)","(LTE) DL Resource Block Utilizing Rate"
,Minutes,,,s,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,bit,bit,bit,bit,bit,bit,bit,bit,s,ms,s,ms,ms,ms,ms,ms,None,None,None,None,None,None,None,None,None,None,None,None,None,%,%
2022-11-08 01:00,60,"E_JKS428_Masjidgglimo/Cell:eNodeB Function Name=E_JKS428M41_Masjidgglimo, Local Cell ID=32, Cell Name=E_JKS428MT1_Masjidgglimo_MT03, eNodeB ID=133428, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,2.618,1.026,50,5.672,0,0,0,0,0,0,571,601,571,3,3,18,18,0,15,15,3,3,0,0,0,0,0,108585,0,0,,13,0,,0,0,0,250,77,208,0,0,0,250,75,208,533,533,2713522792,552077424,0,1584016,45569784,121642552,0,5799992,,117306,,88634,120492,78044,45512,89744,0.124,0.065,4,0.067,0.071,4.59,,,8,,,0,0,100,5.236
2022-11-08 01:00,60,"E_JKS428_Masjidgglimo/Cell:eNodeB Function Name=E_JKS428M41_Masjidgglimo, Local Cell ID=22, Cell Name=E_JKS428MT1_Masjidgglimo_MT02, eNodeB ID=133428, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,2.506,0.709,50,5.31,0,0,0,0,0,0,483,528,483,1,1,31,31,2,10,10,0,0,0,0,0,0,0,108585,0,0,,27,0,,0,0,0,242,77,106,0,0,0,242,77,106,425,425,3918887696,480357216,36696,1275432,34737784,100126984,36952,4378808,,79198,,75159,75201,43208,46677,75750,0.101,0.05,4,0.059,0.087,2.748,,,6,,,0.001,1,100,5.012
2022-11-08 01:00,60,"E_JKS428_Masjidgglimo/Cell:eNodeB Function Name=E_JKS428M41_Masjidgglimo, Local Cell ID=12, Cell Name=E_JKS428MT1_Masjidgglimo_MT01, eNodeB ID=133428, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,5.657,6.218,50,12.437,0,0,0,0,0,0,1004,1106,1004,43,43,5,5,0,418,418,2,2,0,0,0,0,0,108585,0,0,,5,0,,0,0,56,448,42,135,0,0,56,448,42,134,680,680,17654738816,2492317912,0,4347152,258977936,900430176,0,10183704,,714937,,547139,751330,360980,304175,587116,0.75,0.435,6,0.413,0.32,9.018,,,14,,,0,0,100,11.314
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=35, Cell Name=T_JKS106TF1_Ciranjang_TF03, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,100,
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=34, Cell Name=T_JKS106TE1_Ciranjang_TE03, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=33, Cell Name=E_JKS106MR1_Ciranjang_MR03, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,2.085,1.722,50,8.053,0,0,0,0,0,0,191,574,191,6,6,179,179,0,78,78,19,19,0,0,0,0,0,37224,0,0,,0,0,,0,0,0,47,59,28,0,0,0,47,59,28,134,134,2622560880,420360144,0,1658856,93318752,666907904,0,1837168,,122569,,146196,135397,62335,94408,148881,0.185,0.101,4,0.101,0.069,5.478,,,13,,,0,0,100,4.17
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=32, Cell Name=E_JKS106MT1_Ciranjang_MT03, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,2.896,1.985,50,6.633,0,0,0,0,0,0,414,385,414,6,6,43,43,0,144,144,7,7,0,0,0,0,0,37224,0,0,,4,0,,0,0,3,210,22,105,0,0,3,210,20,105,338,338,3764271160,272586160,0,1682320,93592544,200317288,0,5848312,,237409,,165748,251828,127254,53589,169058,0.28,0.165,5,0.138,0.125,5.433,,,13,,,0,0,100,5.792
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=31, Cell Name=E_JKS106ML1_Ciranjang_ML03, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,7.105,3.262,95,9.657,1,0,1,0,0,0,1222,1246,1221,14,14,298,298,0,154,154,24,24,0,0,0,0,0,37224,0,0,,1,1,,0,0,8,763,89,288,0,0,8,762,89,288,1147,1147,6509079352,200748032,0,3098688,857032672,1186118848,0,5420888,,408395,,332609,373962,308267,189882,344429,0.628,0.296,8,0.365,0.219,10.109,,,19,,,0,0,100,7.401
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=25, Cell Name=T_JKS106TF1_Ciranjang_TF02, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,100,
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=24, Cell Name=T_JKS106TE1_Ciranjang_TE02, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=23, Cell Name=E_JKS106MR1_Ciranjang_MR02, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,1.761,0.907,50,6.421,0,0,0,0,0,0,413,627,412,32,32,15,15,0,46,46,17,17,0,0,0,0,0,37224,0,0,,2,0,,0,0,0,182,30,145,0,0,0,182,29,145,356,356,521154192,118280240,0,1302712,37525008,90219296,0,1985200,,59915,,79455,90825,51723,40495,80564,0.174,0.09,5,0.101,0.052,3.571,,,10,,,0,0,100,3.522
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=22, Cell Name=E_JKS106MT1_Ciranjang_MT02, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,2.691,2.933,50,7.707,0,0,0,0,0,0,918,1064,916,5,5,25,25,0,39,39,10,10,0,0,0,0,0,37224,0,0,,24,0,,0,0,0,415,124,295,0,0,0,406,112,295,813,813,3912406256,1024663112,0,2937488,163503312,342595536,0,7693160,,335552,,334951,358601,115529,126186,348800,0.414,0.209,5,0.229,0.171,8.101,,,14,,,0,0,100,5.382
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=21, Cell Name=E_JKS106ML1_Ciranjang_ML02, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,4.076,3.659,95,10.121,1,0,1,0,0,0,2361,2209,2361,13,13,37,37,0,152,152,26,26,0,0,0,0,0,37224,0,0,,2,1,,0,0,6,1351,119,632,0,0,6,1351,119,632,2108,2108,6440042112,2126411904,0,3388056,208683232,409046408,0,9006480,,316828,,275147,667546,153999,112163,284756,0.5,0.334,6,0.201,0.179,16.028,,,24,,,0,0,100,4.246
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=15, Cell Name=T_JKS106TF1_Ciranjang_TF01, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,100,
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=14, Cell Name=T_JKS106TE1_Ciranjang_TE01, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=13, Cell Name=E_JKS106MR1_Ciranjang_MR01, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,2.233,2.119,50,8.053,1,0,1,0,0,0,411,770,411,71,71,38,38,0,135,135,101,101,0,0,0,0,0,37224,0,0,,1,1,,0,0,0,214,35,101,0,0,0,214,35,101,350,350,3086093800,1630907312,0,2178424,529569208,1245452600,0,3714656,,277426,,285162,248511,48224,141401,294185,0.385,0.198,6,0.221,0.186,6.082,,,14,,,0,0,100,4.466
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=12, Cell Name=E_JKS106MT1_Ciranjang_MT01, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,2.545,1.822,50,6.677,0,0,0,0,0,0,761,837,761,7,7,25,25,0,94,94,22,22,0,0,0,0,0,37224,0,0,,7,0,,0,0,0,336,68,248,0,0,0,336,68,248,652,652,1738235488,831807680,0,2307448,146690952,286091224,0,6682408,,284435,,232943,284153,32669,58374,236753,0.303,0.188,5,0.131,0.2,4.592,,,10,,,0,0,100,5.09
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=11, Cell Name=E_JKS106ML1_Ciranjang_ML01, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,9.407,9.488,95,16.147,1,0,1,0,0,0,3751,3363,3748,53,53,299,298,0,381,381,156,156,0,0,0,0,0,37224,0,0,,3,1,,0,0,5,1701,505,1093,0,0,5,1701,505,1092,3303,3303,12907607944,5717714056,0,7356008,1264985912,2767105320,0,21058248,,849539,,766327,888095,301717,461658,837130,1.206,0.635,8,0.705,0.435,23.952,,,35,,,0,0,100,9.799
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=65, Cell Name=T_JKS106TF1_Ciranjang_TF06, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,100,
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=55, Cell Name=T_JKS106TF1_Ciranjang_TF05, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,100,
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=45, Cell Name=T_JKS106TF1_Ciranjang_TF04, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,100,
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=64, Cell Name=T_JKS106TE1_Ciranjang_TE06, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=54, Cell Name=T_JKS106TE1_Ciranjang_TE05, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=44, Cell Name=T_JKS106TE1_Ciranjang_TE04, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=61, Cell Name=E_JKS106SL1_Ciranjang_SL03, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,4.709,3.095,95,8.321,1,1,1,1,0,0,1497,1376,1496,39,39,65,65,0,129,129,80,80,0,0,0,0,0,37224,0,0,,4,1,,0,0,2,741,90,373,0,0,2,741,90,372,1205,1205,5132535328,1578905136,0,2946384,130266280,341593856,0,8834568,,215400,,204666,220937,132146,123173,210042,0.318,0.164,5,0.176,0.103,10.39,,,19,,,0,0,100,4.905
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=32, Cell Name=E_PLR001MT1_Panenmas-TBG_MT03, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,8.445,7.22,50,13.754,0,0,0,0,0,0,284,878,284,9,9,135,133,3,16,16,67,67,0,0,0,0,0,187893,22,0,,0,0,,0,0,4,104,196,63,0,0,3,104,191,63,361,361,7234079160,314510696,0,1470120,251203008,1239857176,0,1743680,,882979,,593047,1051009,912916,414178,642866,0.842,0.481,7,0.46,0.354,12.406,,,20,,,0,0,100,16.89
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=22, Cell Name=E_PLR001MT1_Panenmas-TBG_MT02, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,14.245,2.997,50,9.598,0,0,0,0,0,0,472,1199,472,5,5,79,76,1,146,146,84,84,0,0,0,0,0,187893,30,0,,0,0,,0,0,0,163,150,223,0,0,0,163,145,223,531,531,7239574048,89666080,0,1983168,155639256,414563120,0,1669472,,993665,,243627,1633461,1529202,130579,252510,0.729,0.538,8,0.301,0.365,15.938,,,25,,,0,0,100,28.49
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=12, Cell Name=E_PLR001MT1_Panenmas-TBG_MT01, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,17.498,3.737,50,11.855,0,0,0,0,3,0,752,1191,740,8,8,439,434,8,167,167,24,24,0,0,0,0,0,187893,100,0,,8,0,,0,0,0,352,423,167,0,0,0,349,375,166,890,890,4403712832,118564616,0,3602520,122944576,365953904,0,3918952,,1161199,,431102,2191960,2048607,272623,458586,1.316,0.78,10,0.751,0.467,15.21,,,24,,,0,0,100,34.996
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=31, Cell Name=E_PLR001ML1_Panenmas-TBG_ML03, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,5.917,2.271,95,8.713,0,0,0,0,0,0,260,583,257,1,1,81,81,0,32,32,3,3,0,0,0,0,0,187892,2,0,,0,0,,0,0,0,171,26,63,0,0,0,171,26,61,258,258,3931933664,425281144,0,860296,168532040,409525184,0,1270480,,330238,,215910,372439,165198,112395,219383,0.33,0.162,6,0.192,0.153,11.363,,,19,,,0,0,100,6.164
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=21, Cell Name=E_PLR001ML1_Panenmas-TBG_ML02, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,5.945,1.01,95,7.848,0,0,0,0,0,0,216,870,215,0,0,9,9,0,110,110,8,8,0,0,0,0,0,187893,1,0,,0,0,,0,0,0,92,42,63,0,0,0,92,42,63,197,197,6572686176,3744925384,0,1145032,85805992,189081272,0,1193528,,238140,,173872,240315,74288,66025,176250,0.193,0.13,4,0.107,0.123,8.547,,,15,,,0,0,100,6.193
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=11, Cell Name=E_PLR001ML1_Panenmas-TBG_ML01, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,7.003,4.042,95,10.904,0,0,0,0,0,0,681,1165,679,2,2,29,29,0,95,95,2,2,0,0,0,0,0,187889,17,0,,0,0,,0,0,0,298,82,246,0,0,0,295,82,246,623,623,10118390944,1919388240,0,1602064,385493680,782942680,0,2186968,,434160,,418537,467016,199680,233950,441752,0.524,0.216,6,0.353,0.211,15.925,,,27,,,0,0,100,7.295
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=33, Cell Name=E_PLR001MR1_Panenmas-TBG_MR03, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,0,75,9.818,3.568,75,10.472,0,0,0,0,0,0,2189,1423,2189,12,12,54,53,0,679,679,19,19,0,0,0,0,0,187893,0,0,,0,0,,0,0,1,1035,269,838,0,0,0,1035,269,838,2142,2142,13434379400,1090503176,0,2945056,212073136,581889928,0,5494816,,490867,,333857,566575,447484,197076,352337,0.528,0.216,6,0.383,0.2,13.604,,,22,,,0,0,100,13.091
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=23, Cell Name=E_PLR001MR1_Panenmas-TBG_MR02, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,0,75,6.067,3.054,75,9.651,2,0,2,0,1,0,3057,1792,3057,1,1,45,45,0,1015,1015,92,92,0,0,0,0,0,187893,10,2,,0,0,,0,0,6,1447,299,1149,0,0,6,1447,299,1149,2901,2901,5673458256,842298624,0,3751888,396542488,994175984,0,7616080,,318599,,298278,340329,217534,147951,308582,0.515,0.181,6,0.395,0.15,16.02,,,26,,,0,0,100,8.089
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=13, Cell Name=E_PLR001MR1_Panenmas-TBG_MR01, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,0,75,11.188,5.403,75,11.967,1,1,1,1,0,0,3820,2815,3818,61,61,46,45,1,836,836,96,96,0,0,0,0,0,187931,11,1,,0,0,,0,0,10,1690,530,1583,0,0,10,1690,529,1583,3812,3812,18209979608,1927466600,0,4888184,641664712,1204926704,0,9312296,,707559,,640103,799133,483634,323611,696687,0.845,0.346,8,0.575,0.351,28.203,,,42,,,0,0,100,14.917
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=31, Cell Name=E_JKS659HL1_TarakanitaBTSH-STP_HL03, eNodeB ID=133659, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,1.484,0.263,95,4.864,1,0,1,0,0,0,63,178,63,2,2,13,13,0,0,0,40,40,0,0,0,0,0,35324,0,0,,2,1,,0,0,9,22,15,17,0,0,2,22,15,17,56,56,1569074528,240813608,0,569296,31330768,83498224,0,688032,,40330,,29139,40703,24743,14639,29318,0.056,0.032,3,0.028,0.019,1.126,,,8,,,0,0,100,1.546
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=21, Cell Name=E_JKS659HL1_TarakanitaBTSH-STP_HL02, eNodeB ID=133659, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,1.675,1.133,95,6.463,0,0,0,0,0,0,347,465,346,16,16,22,22,0,14,14,155,155,1,0,0,0,0,35323,0,0,,4,0,,0,0,0,165,59,70,0,0,0,165,59,70,294,294,1846892296,436009160,0,1571216,86898808,802944312,0,1932360,,81649,,85347,77942,23438,49244,86554,0.135,0.063,4,0.084,0.045,3.462,,,10,,,0,0,100,1.745
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=11, Cell Name=E_JKS659HL1_TarakanitaBTSH-STP_HL01, eNodeB ID=133659, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,1.848,1.247,95,5.85,0,0,0,0,0,0,403,473,403,3,3,167,167,0,2,2,22,22,0,0,0,0,0,35322,0,0,,3,0,,0,0,2,167,37,88,0,0,2,167,29,88,286,286,2628305112,906632560,0,1459192,126490952,234070896,0,2851224,,96764,,93813,94453,29176,45566,95003,0.145,0.074,4,0.08,0.051,5.294,,,11,,,0,0,100,1.925
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=35, Cell Name=E_JKS659HF1_TarakanitaBTSH-STP_HF03, eNodeB ID=133659, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,2.407,1.121,100,12.184,0,0,0,0,0,0,335,286,335,0,0,5,5,0,1,1,28,28,0,0,0,0,0,35324,0,0,,0,0,,0,0,49,131,14,93,0,0,49,131,14,93,287,287,2123253112,373379248,0,922112,53044776,93760504,0,1933384,,50495,,37987,61851,39032,14017,39016,0.063,0.04,3,0.032,0.033,2.318,,,6,,,0,0,100,2.407
