Result Time,Granularity Period,Object Name,Reliability,"L.ChMeas.PDCCH.AggLvl1Num","L.ChMeas.PDCCH.AggLvl2Num","L.ChMeas.PDCCH.AggLvl4Num","L.ChMeas.PDCCH.AggLvl8Num","L.RA.TA.UE.Index0","L.RA.TA.UE.Index1","L.RA.TA.UE.Index10","L.RA.TA.UE.Index11","L.RA.TA.UE.Index2","L.RA.TA.UE.Index3","L.RA.TA.UE.Index4","L.RA.TA.UE.Index5","L.RA.TA.UE.Index6","L.RA.TA.UE.Index7","L.RA.TA.UE.Index8","L.RA.TA.UE.Index9","L.UL.Interference.Avg"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,dBm
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=11, Cell Name=E_CBN516ML1_Putatnutugciseeng-DMT_ML01, eNodeB ID=434516, Cell FDD TDD indication=CELL_FDD",Reliable,12465,2260228,111183,87394,24,86,0,0,1249,774,1,0,0,0,0,0,-116
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=33, Cell Name=E_CBN516MR1_Putatnutugciseeng-DMT_MR03, eNodeB ID=434516, Cell FDD TDD indication=CELL_FDD",Reliable,511998,200922,10293,17550,5,180,0,0,281,241,77,2,0,0,0,0,-116
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=23, Cell Name=E_CBN516MR1_Putatnutugciseeng-DMT_MR02, eNodeB ID=434516, Cell FDD TDD indication=CELL_FDD",Reliable,270248,189228,14361,32469,7,150,0,0,552,236,1,0,0,0,0,0,-116
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=13, Cell Name=E_CBN516MR1_Putatnutugciseeng-DMT_MR01, eNodeB ID=434516, Cell FDD TDD indication=CELL_FDD",Reliable,323571,186492,13075,13335,0,23,0,0,362,174,1,0,0,0,0,0,-116
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=65, Cell Name=C_CBN516TF1_Putatnutugciseeng-DMT_TF06, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,9607,85125,38620,50611,1,12,0,0,16,92,201,19,8,0,0,0,-115
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=55, Cell Name=C_CBN516TF1_Putatnutugciseeng-DMT_TF05, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,32327,236705,64538,188982,0,21,0,0,60,541,84,0,74,0,0,0,-117
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=45, Cell Name=C_CBN516TF1_Putatnutugciseeng-DMT_TF04, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,33668,547296,206789,299424,1,5,0,0,238,226,116,108,35,7,0,0,-113
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=64, Cell Name=C_CBN516TE1_Putatnutugciseeng-DMT_TE06, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,22896,270910,269253,224550,31,517,0,0,645,791,469,48,19,3,0,0,-113
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=54, Cell Name=C_CBN516TE1_Putatnutugciseeng-DMT_TE05, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,118960,286559,211006,530886,46,529,0,0,2278,2743,266,1,113,0,0,0,-110
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=44, Cell Name=C_CBN516TE1_Putatnutugciseeng-DMT_TE04, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,162507,409581,422809,395086,69,279,0,0,5632,4951,330,305,180,0,0,0,-111
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=35, Cell Name=C_CBN516TF1_Putatnutugciseeng-DMT_TF03, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,10795,140014,66488,226384,1,17,0,0,14,385,262,120,78,0,0,0,-115
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=25, Cell Name=C_CBN516TF1_Putatnutugciseeng-DMT_TF02, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,7396,29636,45485,79260,0,9,0,0,39,107,24,0,40,0,0,0,-115
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=15, Cell Name=C_CBN516TF1_Putatnutugciseeng-DMT_TF01, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,31338,102756,74784,115289,1,88,0,0,94,379,50,152,2,0,0,0,-112
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=34, Cell Name=C_CBN516TE1_Putatnutugciseeng-DMT_TE03, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,64830,326136,267024,366068,57,688,0,0,969,2217,378,218,457,0,0,0,-114
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=24, Cell Name=C_CBN516TE1_Putatnutugciseeng-DMT_TE02, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,115390,281943,170872,258584,25,1244,0,0,3425,1714,93,32,6,0,0,0,-110
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=14, Cell Name=C_CBN516TE1_Putatnutugciseeng-DMT_TE01, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,69138,187182,184793,295035,48,113,0,0,1150,1821,261,351,0,0,0,0,-108
2022-11-08 01:00,60,"E_CBN612_Permanencmbtjasingabogor-DMT/Cell:eNodeB Function Name=E_CBN612M41_Permanencmbtjasingabogor-DMT, Local Cell ID=31, Cell Name=E_CBN612ML1_Permanencmbtjasingabogor-DMT_ML03, eNodeB ID=434612, Cell FDD TDD indication=CELL_FDD",Reliable,4878,1545650,27625,37133,0,375,0,0,1490,1153,45,2,0,0,0,0,-118
2022-11-08 01:00,60,"E_CBN612_Permanencmbtjasingabogor-DMT/Cell:eNodeB Function Name=E_CBN612M41_Permanencmbtjasingabogor-DMT, Local Cell ID=21, Cell Name=E_CBN612ML1_Permanencmbtjasingabogor-DMT_ML02, eNodeB ID=434612, Cell FDD TDD indication=CELL_FDD",Reliable,5452,1191075,9271,41324,17,383,0,0,2314,1137,130,2,0,0,0,0,-118
2022-11-08 01:00,60,"E_CBN612_Permanencmbtjasingabogor-DMT/Cell:eNodeB Function Name=E_CBN612M41_Permanencmbtjasingabogor-DMT, Local Cell ID=11, Cell Name=E_CBN612ML1_Permanencmbtjasingabogor-DMT_ML01, eNodeB ID=434612, Cell FDD TDD indication=CELL_FDD",Reliable,249,35410,3883,34118,0,360,0,0,142,239,0,0,0,0,0,0,-119
2022-11-08 01:00,60,"E_CBN612_Permanencmbtjasingabogor-DMT/Cell:eNodeB Function Name=E_CBN612M41_Permanencmbtjasingabogor-DMT, Local Cell ID=23, Cell Name=E_CBN612MR1_Permanencmbtjasingabogor-DMT_MR02, eNodeB ID=434612, Cell FDD TDD indication=CELL_FDD",Reliable,292072,64436,4900,13491,81,419,0,0,996,394,4,0,0,0,0,0,-118
2022-11-08 01:00,60,"E_CBN612_Permanencmbtjasingabogor-DMT/Cell:eNodeB Function Name=E_CBN612M41_Permanencmbtjasingabogor-DMT, Local Cell ID=13, Cell Name=E_CBN612MR1_Permanencmbtjasingabogor-DMT_MR01, eNodeB ID=434612, Cell FDD TDD indication=CELL_FDD",Reliable,10105,4633,1298,7801,1,169,0,0,170,1,0,0,0,0,0,0,-119
2022-11-08 01:00,60,"E_CBN612_Permanencmbtjasingabogor-DMT/Cell:eNodeB Function Name=E_CBN612M41_Permanencmbtjasingabogor-DMT, Local Cell ID=33, Cell Name=E_CBN612MR1_Permanencmbtjasingabogor-DMT_MR03, eNodeB ID=434612, Cell FDD TDD indication=CELL_FDD",Reliable,508487,145591,6495,16038,206,463,0,0,879,495,2,5,0,0,0,0,-118
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=31, Cell Name=E_CBN618ML1_Permanenkertajayarumpin-TBG_ML03, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,0,2338375,363189,1044299,0,41,0,0,299,2228,699,530,30,133,0,0,-117
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=21, Cell Name=E_CBN618ML1_Permanenkertajayarumpin-TBG_ML02, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,0,1027940,168487,343042,1,62,0,0,774,2639,588,246,18,3,0,0,-118
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=11, Cell Name=E_CBN618ML1_Permanenkertajayarumpin-TBG_ML01, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,0,1771622,242627,378388,0,5,0,0,796,980,677,162,0,0,0,0,-118
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=32, Cell Name=E_CBN618MT1_Permanenkertajayarumpin-TBG_MT03, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,434815,519708,188488,407361,0,11,0,0,118,716,723,313,2,70,0,0,-115
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=22, Cell Name=E_CBN618MT1_Permanenkertajayarumpin-TBG_MT02, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,304625,938700,640695,996400,1,3,0,0,36,891,1645,619,0,0,0,0,-114
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=12, Cell Name=E_CBN618MT1_Permanenkertajayarumpin-TBG_MT01, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,176859,811884,562163,859016,1,0,0,0,168,1693,3181,813,2,0,0,0,-111
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=33, Cell Name=E_CBN618MR1_Permanenkertajayarumpin-TBG_MR03, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,3208,711083,99341,132081,3,1,0,0,189,1439,282,260,0,33,0,0,-118
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=23, Cell Name=E_CBN618MR1_Permanenkertajayarumpin-TBG_MR02, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,1525,205435,57070,93417,0,1,0,0,169,1387,340,66,1,0,0,0,-118
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=13, Cell Name=E_CBN618MR1_Permanenkertajayarumpin-TBG_MR01, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,1017,480486,39649,73567,0,0,0,0,65,250,136,3,0,0,0,0,-117
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=35, Cell Name=E_CBN618TF1_Permanenkertajayarumpin-TBG_TF03, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,17653,268490,53632,68195,11,118,0,0,434,324,170,4,1,37,0,0,-112
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=25, Cell Name=E_CBN618TF1_Permanenkertajayarumpin-TBG_TF02, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,194,6050,4084,14136,2,3,0,0,1,6,3,1,0,0,0,0,-115
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=15, Cell Name=E_CBN618TF1_Permanenkertajayarumpin-TBG_TF01, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,22050,56084,42015,14889,92,146,0,0,1123,117,17,9,3,0,0,0,-111
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=34, Cell Name=E_CBN618TE1_Permanenkertajayarumpin-TBG_TE03, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,47224,65522,35037,49570,3,93,0,0,611,578,89,64,5,98,0,0,-116
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=24, Cell Name=E_CBN618TE1_Permanenkertajayarumpin-TBG_TE02, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,3441,8653,4162,5369,0,1,0,0,5,127,139,21,0,0,0,0,-116
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=14, Cell Name=E_CBN618TE1_Permanenkertajayarumpin-TBG_TE01, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,7010,28076,20764,29874,23,79,0,0,402,170,30,9,0,0,0,0,-114
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=65, Cell Name=E_CBN618TF1_Permanenkertajayarumpin-TBG_TF06, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,10532,159947,41813,27534,7,20,0,0,273,394,62,7,0,0,0,0,-111
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=55, Cell Name=E_CBN618TF1_Permanenkertajayarumpin-TBG_TF05, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,10189,41840,44643,71595,25,111,0,0,664,265,7,0,0,0,0,0,-116
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=45, Cell Name=E_CBN618TF1_Permanenkertajayarumpin-TBG_TF04, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,61051,184315,80393,19750,0,0,0,0,242,447,76,48,3,18,0,0,-114
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=64, Cell Name=E_CBN618TE1_Permanenkertajayarumpin-TBG_TE06, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,13044,50228,34945,74506,3,80,0,0,509,282,5,87,0,0,0,0,-116
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=54, Cell Name=E_CBN618TE1_Permanenkertajayarumpin-TBG_TE05, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,77822,51079,45983,32598,14,98,0,0,661,84,0,0,0,0,0,0,-117
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=44, Cell Name=E_CBN618TE1_Permanenkertajayarumpin-TBG_TE04, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,28921,136268,93528,274391,4,28,0,0,704,920,441,176,5,221,0,0,-115
2022-11-08 01:00,60,"E_CBN495_Ciburuycigombong-DMT/Cell:eNodeB Function Name=E_CBN495M41_Ciburuycigombong-DMT, Local Cell ID=32, Cell Name=E_CBN495MT1_Ciburuycigombong-DMT_MT03, eNodeB ID=434495, Cell FDD TDD indication=CELL_FDD",Reliable,1912283,2108947,473636,779470,0,5,0,0,111,2477,6593,361,54,0,0,0,-117
2022-11-08 01:00,60,"E_CBN495_Ciburuycigombong-DMT/Cell:eNodeB Function Name=E_CBN495M41_Ciburuycigombong-DMT, Local Cell ID=22, Cell Name=E_CBN495MT1_Ciburuycigombong-DMT_MT02, eNodeB ID=434495, Cell FDD TDD indication=CELL_FDD",Reliable,700597,2602765,933879,1797443,18,6,0,0,285,2502,3560,10671,6693,784,0,0,-114
2022-11-08 01:00,60,"E_CBN495_Ciburuycigombong-DMT/Cell:eNodeB Function Name=E_CBN495M41_Ciburuycigombong-DMT, Local Cell ID=12, Cell Name=E_CBN495MT1_Ciburuycigombong-DMT_MT01, eNodeB ID=434495, Cell FDD TDD indication=CELL_FDD",Reliable,284992,2531922,795295,1500312,9,50,0,0,176,485,1612,4552,3884,570,0,0,-112
2022-11-08 01:00,60,"E_CBN495_Ciburuycigombong-DMT/Cell:eNodeB Function Name=E_CBN495M41_Ciburuycigombong-DMT, Local Cell ID=31, Cell Name=E_CBN495ML1_Ciburuycigombong-DMT_ML03, eNodeB ID=434495, Cell FDD TDD indication=CELL_FDD",Reliable,374757,2112083,264090,346568,55,446,0,0,2327,1394,289,57,0,0,0,0,-118
2022-11-08 01:00,60,"E_CBN495_Ciburuycigombong-DMT/Cell:eNodeB Function Name=E_CBN495M41_Ciburuycigombong-DMT, Local Cell ID=21, Cell Name=E_CBN495ML1_Ciburuycigombong-DMT_ML02, eNodeB ID=434495, Cell FDD TDD indication=CELL_FDD",Reliable,554272,4880297,1769678,3992372,9,207,0,0,524,4515,4227,11034,3516,80,0,0,-116
2022-11-08 01:00,60,"E_CBN495_Ciburuycigombong-DMT/Cell:eNodeB Function Name=E_CBN495M41_Ciburuycigombong-DMT, Local Cell ID=11, Cell Name=E_CBN495ML1_Ciburuycigombong-DMT_ML01, eNodeB ID=434495, Cell FDD TDD indication=CELL_FDD",Reliable,106177,2408371,935977,2211159,1,292,0,0,524,746,2840,3737,1792,57,0,0,-116
2022-11-08 01:00,60,"E_DPK264_Permanencombatpasirputihdpk-DMT/Cell:eNodeB Function Name=E_DPK264M41_Permanencombatpasirputihdpk-DMT, Local Cell ID=31, Cell Name=E_DPK264ML1_Permanencombatpasirputihdpk-DMT_ML03, eNodeB ID=144264, Cell FDD TDD indication=CELL_FDD",Reliable,7673,3164360,95784,169519,405,2326,0,0,3139,879,260,0,0,0,0,0,-116
2022-11-08 01:00,60,"E_DPK264_Permanencombatpasirputihdpk-DMT/Cell:eNodeB Function Name=E_DPK264M41_Permanencombatpasirputihdpk-DMT, Local Cell ID=21, Cell Name=E_DPK264ML1_Permanencombatpasirputihdpk-DMT_ML02, eNodeB ID=144264, Cell FDD TDD indication=CELL_FDD",Reliable,28452,3913335,288390,337235,206,2266,0,0,4473,1296,309,0,0,0,0,0,-115
2022-11-08 01:00,60,"E_DPK264_Permanencombatpasirputihdpk-DMT/Cell:eNodeB Function Name=E_DPK264M41_Permanencombatpasirputihdpk-DMT, Local Cell ID=11, Cell Name=E_DPK264ML1_Permanencombatpasirputihdpk-DMT_ML01, eNodeB ID=144264, Cell FDD TDD indication=CELL_FDD",Reliable,13008,3342533,91642,153719,154,2019,0,0,3253,2222,251,40,0,0,0,0,-115
2022-11-08 01:00,60,"E_DPK264_Permanencombatpasirputihdpk-DMT/Cell:eNodeB Function Name=E_DPK264M41_Permanencombatpasirputihdpk-DMT, Local Cell ID=33, Cell Name=E_DPK264MR1_Permanencombatpasirputihdpk-DMT_MR03, eNodeB ID=144264, Cell FDD TDD indication=CELL_FDD",Reliable,891997,740870,70739,89267,44,156,0,0,609,1635,928,84,7,0,0,0,-114
2022-11-08 01:00,60,"E_DPK264_Permanencombatpasirputihdpk-DMT/Cell:eNodeB Function Name=E_DPK264M41_Permanencombatpasirputihdpk-DMT, Local Cell ID=23, Cell Name=E_DPK264MR1_Permanencombatpasirputihdpk-DMT_MR02, eNodeB ID=144264, Cell FDD TDD indication=CELL_FDD",Reliable,1322673,1700520,119803,203863,34,350,0,0,3440,4536,2055,116,7,5,0,0,-116
2022-11-08 01:00,60,"E_DPK264_Permanencombatpasirputihdpk-DMT/Cell:eNodeB Function Name=E_DPK264M41_Permanencombatpasirputihdpk-DMT, Local Cell ID=13, Cell Name=E_DPK264MR1_Permanencombatpasirputihdpk-DMT_MR01, eNodeB ID=144264, Cell FDD TDD indication=CELL_FDD",Reliable,1808467,494201,82047,124358,79,467,0,0,773,2940,590,337,1,1,0,0,-113
2022-11-08 01:00,60,"E_DPK264_Permanencombatpasirputihdpk-DMT/Cell:eNodeB Function Name=E_DPK264M41_Permanencombatpasirputihdpk-DMT, Local Cell ID=32, Cell Name=C_DPK264MT1_Permanencombatpasirputihdpk-DMT_MT03, eNodeB ID=144264, Cell FDD TDD indication=CELL_FDD",Reliable,330322,1364980,472918,446994,0,40,0,0,610,1523,1930,114,10,0,0,0,-109
2022-11-08 01:00,60,"E_DPK264_Permanencombatpasirputihdpk-DMT/Cell:eNodeB Function Name=E_DPK264M41_Permanencombatpasirputihdpk-DMT, Local Cell ID=22, Cell Name=C_DPK264MT1_Permanencombatpasirputihdpk-DMT_MT02, eNodeB ID=144264, Cell FDD TDD indication=CELL_FDD",Reliable,479891,1004328,248534,262009,6,138,0,0,459,1787,1407,52,1,0,0,0,-109
2022-11-08 01:00,60,"E_DPK264_Permanencombatpasirputihdpk-DMT/Cell:eNodeB Function Name=E_DPK264M41_Permanencombatpasirputihdpk-DMT, Local Cell ID=12, Cell Name=C_DPK264MT1_Permanencombatpasirputihdpk-DMT_MT01, eNodeB ID=144264, Cell FDD TDD indication=CELL_FDD",Reliable,572521,1020192,257621,341406,8,86,0,0,435,3920,1205,110,0,0,0,0,-108
2022-11-08 01:00,60,"E_CBN472_Kopidaong-DMT/Cell:eNodeB Function Name=E_CBN472M41_Kopidaong-DMT, Local Cell ID=32, Cell Name=E_CBN472MT1_Kopidaong-DMT_MT03, eNodeB ID=434472, Cell FDD TDD indication=CELL_FDD",Unreliable,61916,443092,214225,673146,0,5,0,0,96,340,308,338,1797,800,0,0,-113
2022-11-08 01:00,60,"E_CBN472_Kopidaong-DMT/Cell:eNodeB Function Name=E_CBN472M41_Kopidaong-DMT, Local Cell ID=22, Cell Name=E_CBN472MT1_Kopidaong-DMT_MT02, eNodeB ID=434472, Cell FDD TDD indication=CELL_FDD",Unreliable,153716,719088,369777,778995,0,17,0,0,193,173,1240,575,1901,273,0,0,-117
2022-11-08 01:00,60,"E_CBN472_Kopidaong-DMT/Cell:eNodeB Function Name=E_CBN472M41_Kopidaong-DMT, Local Cell ID=12, Cell Name=E_CBN472MT1_Kopidaong-DMT_MT01, eNodeB ID=434472, Cell FDD TDD indication=CELL_FDD",Unreliable,1455,143729,238421,226792,0,3,0,0,77,162,421,46,4,56,0,0,-118
2022-11-08 01:00,60,"E_CBN472_Kopidaong-DMT/Cell:eNodeB Function Name=E_CBN472M41_Kopidaong-DMT, Local Cell ID=31, Cell Name=E_CBN472ML1_Kopidaong-DMT_ML03, eNodeB ID=434472, Cell FDD TDD indication=CELL_FDD",Unreliable,39408,383611,98213,249533,6,233,0,0,300,906,321,101,430,0,0,0,-115
2022-11-08 01:00,60,"E_CBN472_Kopidaong-DMT/Cell:eNodeB Function Name=E_CBN472M41_Kopidaong-DMT, Local Cell ID=21, Cell Name=E_CBN472ML1_Kopidaong-DMT_ML02, eNodeB ID=434472, Cell FDD TDD indication=CELL_FDD",Unreliable,182004,529160,61850,161860,25,855,0,0,656,607,597,21,96,2,0,0,-118
2022-11-08 01:00,60,"E_CBN472_Kopidaong-DMT/Cell:eNodeB Function Name=E_CBN472M41_Kopidaong-DMT, Local Cell ID=11, Cell Name=E_CBN472ML1_Kopidaong-DMT_ML01, eNodeB ID=434472, Cell FDD TDD indication=CELL_FDD",Unreliable,20701,33665,5660,52396,0,28,0,0,706,252,303,87,15,1,0,0,-118
2022-11-08 01:00,60,"E_COC079_Cipeundeuykiarasari/Cell:eNodeB Function Name=E_COC079_Cipeundeuykiarasari, Local Cell ID=12, Cell Name=E_COC079MT1_Cipeundeuykiarasari_MT01, eNodeB ID=502079, Cell FDD TDD indication=CELL_FDD",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022-11-08 01:00,60,"E_COC079_Cipeundeuykiarasari/Cell:eNodeB Function Name=E_COC079_Cipeundeuykiarasari, Local Cell ID=22, Cell Name=E_COC079MT1_Cipeundeuykiarasari_MT02, eNodeB ID=502079, Cell FDD TDD indication=CELL_FDD",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022-11-08 01:00,60,"E_COC079_Cipeundeuykiarasari/Cell:eNodeB Function Name=E_COC079_Cipeundeuykiarasari, Local Cell ID=32, Cell Name=E_COC079MT1_Cipeundeuykiarasari_MT03, eNodeB ID=502079, Cell FDD TDD indication=CELL_FDD",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=31, Cell Name=E_CBN623ML1_Permanencombattirtawarnarumpin-TBG_ML03, eNodeB ID=434623, Cell FDD TDD indication=CELL_FDD",Reliable,70496,1732058,222234,409683,27,252,0,0,1468,511,61,0,0,0,0,0,-116
