Result Time,Granularity Period,Object Name,Reliability,"L.ChMeas.PRB.DL.Avail","L.ChMeas.PRB.DL.DrbUsed.Avg.ExtQci.Index0","L.ChMeas.PRB.DL.DrbUsed.Avg.QCI6","L.ChMeas.PRB.DL.DrbUsed.Avg.QCI7","L.ChMeas.PRB.DL.DrbUsed.Avg.QCI8","L.ChMeas.PRB.DL.DrbUsed.Avg.QCI9","L.ChMeas.PRB.UL.Avail","L.ChMeas.PRB.UL.DrbUsed.Avg.ExtQci.Index0","L.ChMeas.PRB.UL.DrbUsed.Avg.QCI6","L.ChMeas.PRB.UL.DrbUsed.Avg.QCI7","L.ChMeas.PRB.UL.DrbUsed.Avg.QCI8","L.ChMeas.PRB.UL.DrbUsed.Avg.QCI9","L.E-RAB.AbnormRel.ExtQCI.Index0","L.E-RAB.AbnormRel.QCI.3","L.E-RAB.AbnormRel.QCI.6","L.E-RAB.AbnormRel.QCI.7","L.E-RAB.AbnormRel.QCI.8","L.E-RAB.AbnormRel.QCI.9","L.E-RAB.AbnormRel.TNL","L.E-RAB.AbnormRel.TNL.Load","L.E-RAB.AbnormRel.TNL.Other","L.E-RAB.AbnormRel.TNL.Other.VoIP","L.E-RAB.AbnormRel.TNL.VoIP","L.E-RAB.AttEst.ExtQCI.Index0","L.E-RAB.AttEst.QCI.3","L.E-RAB.AttEst.QCI.6","L.E-RAB.AttEst.QCI.7","L.E-RAB.AttEst.QCI.8","L.E-RAB.AttEst.QCI.9","L.E-RAB.FailEst.TNL","L.E-RAB.FailEst.TNL.DLRes","L.E-RAB.FailEst.TNL.DLRes.VoIP","L.E-RAB.FailEst.TNL.Other","L.E-RAB.FailEst.TNL.Other.VoIP","L.E-RAB.FailEst.TNL.ULRes","L.E-RAB.FailEst.TNL.ULRes.VoIP","L.E-RAB.FailEst.TNL.VoIP","L.E-RAB.NormRel.ExtQCI.Index0","L.E-RAB.NormRel.QCI.3","L.E-RAB.NormRel.QCI.6","L.E-RAB.NormRel.QCI.7","L.E-RAB.NormRel.QCI.8","L.E-RAB.NormRel.QCI.9","L.E-RAB.SuccEst.ExtQCI.Index0","L.E-RAB.SuccEst.QCI.3","L.E-RAB.SuccEst.QCI.6","L.E-RAB.SuccEst.QCI.7","L.E-RAB.SuccEst.QCI.8","L.E-RAB.SuccEst.QCI.9","L.Thrp.bits.DL.ExtQCI.Index0","L.Thrp.bits.DL.LastTTI.QCI.3","L.Thrp.bits.DL.LastTTI.QCI.6","L.Thrp.bits.DL.LastTTI.QCI.7","L.Thrp.bits.DL.LastTTI.QCI.8","L.Thrp.bits.DL.LastTTI.QCI.9","L.Thrp.bits.DL.QCI.3","L.Thrp.bits.DL.QCI.6","L.Thrp.bits.DL.QCI.7","L.Thrp.bits.DL.QCI.8","L.Thrp.bits.DL.QCI.9","L.Thrp.bits.UL.ExtQCI.Index0","L.Thrp.bits.UL.QCI.3","L.Thrp.bits.UL.QCI.6","L.Thrp.bits.UL.QCI.7","L.Thrp.bits.UL.QCI.8","L.Thrp.bits.UL.QCI.9","L.Thrp.Time.DL.ExtQCI.Index0","L.Thrp.Time.DL.QCI.3","L.Thrp.Time.DL.QCI.6","L.Thrp.Time.DL.QCI.7","L.Thrp.Time.DL.QCI.8","L.Thrp.Time.DL.QCI.9","L.Thrp.Time.DL.RmvLastTTI.QCI.3","L.Thrp.Time.DL.RmvLastTTI.QCI.6","L.Thrp.Time.DL.RmvLastTTI.QCI.7","L.Thrp.Time.DL.RmvLastTTI.QCI.8","L.Thrp.Time.DL.RmvLastTTI.QCI.9","L.Thrp.Time.UL.ExtQCI.Index0","L.Thrp.Time.UL.QCI.3","L.Thrp.Time.UL.QCI.6","L.Thrp.Time.UL.QCI.7","L.Thrp.Time.UL.QCI.8","L.Thrp.Time.UL.QCI.9","L.Traffic.ActiveUser.DL.ExtQCI.Index0","L.Traffic.ActiveUser.DL.QCI.3","L.Traffic.ActiveUser.DL.QCI.6","L.Traffic.ActiveUser.DL.QCI.7","L.Traffic.ActiveUser.DL.QCI.8","L.Traffic.ActiveUser.DL.QCI.9","L.Traffic.ActiveUser.UL.ExtQCI.Index0","L.Traffic.ActiveUser.UL.QCI.3","L.Traffic.ActiveUser.UL.QCI.6","L.Traffic.ActiveUser.UL.QCI.7","L.Traffic.ActiveUser.UL.QCI.8","L.Traffic.ActiveUser.UL.QCI.9"
2022-11-08 01:00,60,"E_SKB904_Dayeuhluhurwarudoyong-TBG/Cell:eNodeB Function Name=E_SKB904M41_Dayeuhluhurwarudoyong-TBG, Local Cell ID=11, Cell Name=E_SKB904ML1_Dayeuhluhurwarudoyong-TBG_ML01, eNodeB ID=148904, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.006,3.929,1.162,14.401,0.028,95,0.01,0.522,0.088,1.51,0.012,0,0,0,0,0,0,0,0,0,0,0,57,0,691,234,1004,21,0,0,0,0,,0,0,0,58,0,650,245,1013,21,57,0,691,234,1003,21,4927480,0,129700400,5623928,381017232,1898000,0,7089288288,1056471128,13732190872,15478168,3803648,0,345100408,29373808,609494840,8260864,1443,0,260912,63382,855649,5966,0,228771,60053,695749,2829,3021,0,167529,19411,456632,5413,0.001,0,0.224,0.022,0.447,0.024,0.001,0,0.11,0.011,0.259,0.003
2022-11-08 01:00,60,"E_SKB904_Dayeuhluhurwarudoyong-TBG/Cell:eNodeB Function Name=E_SKB904M41_Dayeuhluhurwarudoyong-TBG, Local Cell ID=31, Cell Name=E_SKB904ML1_Dayeuhluhurwarudoyong-TBG_ML03, eNodeB ID=148904, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,5.813,2.336,12.924,0.01,95,0,1.408,0.262,1.827,0.01,0,0,0,0,0,0,0,0,0,0,0,2,0,1759,732,1533,8,0,0,0,0,,0,0,0,0,0,1750,727,1554,8,2,0,1759,731,1531,8,127248,0,1087641960,81874448,1054337784,12221336,0,4827102456,666447872,13036160808,12837944,101792,0,734107568,65411816,610198952,8082176,79,0,482669,95891,864808,6587,0,318313,59421,702634,183,195,0,266075,76607,463032,8701,0,0,0.414,0.05,0.396,0.003,0,0,0.199,0.036,0.313,0.006
2022-11-08 01:00,60,"E_JKS428_Masjidgglimo/Cell:eNodeB Function Name=E_JKS428M41_Masjidgglimo, Local Cell ID=51, Cell Name=E_EPE030OL1_MasjidgglimosmacroBTSH-DMT_OL02, eNodeB ID=133428, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.01,2.579,0.874,1.709,0.002,95,0.01,0.374,0.081,0.711,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,278,548,12,0,0,0,0,,0,0,0,1,0,1076,267,536,13,0,0,1074,278,548,12,7377776,0,766905472,253959376,464697360,1242920,0,5117384080,1545016608,3108245128,2654656,7185672,0,344857968,70912728,775463528,2515768,731,0,170913,50699,112737,561,0,93346,32117,62895,122,1118,0,131977,34617,115612,760,0,0,0.099,0.022,0.068,0.003,0.001,0,0.15,0.026,0.109,0
2022-11-08 01:00,60,"E_JKS428_Masjidgglimo/Cell:eNodeB Function Name=E_JKS428M41_Masjidgglimo, Local Cell ID=41, Cell Name=E_EPE030OL1_MasjidgglimosmacroBTSH-DMT_OL01, eNodeB ID=133428, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,4.383,1.424,4.417,0.055,95,0,1.938,0.149,1.069,0.006,0,0,0,0,0,0,0,0,0,0,0,0,14,1783,628,1326,25,0,0,0,0,,0,0,0,0,14,1848,628,1338,24,0,14,1783,628,1326,25,0,366040,1835695968,247274312,2629945160,17346280,367512,8962585160,2292262616,12499187856,122876496,0,185888,3962704648,140872664,1678865120,7122496,0,89,395756,83957,404865,4310,2,165576,60606,153488,1987,0,142,338461,47951,329523,3326,0,0,0.215,0.032,0.226,0.002,0,0,0.241,0.029,0.22,0.002
2022-11-08 01:00,60,"E_JKS428_Masjidgglimo/Cell:eNodeB Function Name=E_JKS428M41_Masjidgglimo, Local Cell ID=31, Cell Name=E_JKS428ML1_Masjidgglimo_ML03, eNodeB ID=133428, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.006,1.28,0.039,3.358,0.035,95,0.014,0.264,0.023,4.262,0.142,0,0,0,0,1,0,0,0,0,0,0,121,40,549,254,738,124,0,0,0,0,,0,0,0,113,40,549,215,685,125,121,40,549,254,738,124,10079312,741656,471193232,31027920,1591951776,31926640,742288,4893557160,62898568,4530964568,38055608,6761736,157288,168187704,21874448,1408393664,22733432,1932,131,93434,5797,186672,24442,1,48322,1244,90457,296,2863,181,90718,6780,271476,93080,0.001,0,0.051,0.004,0.105,0.016,0.002,0,0.07,0.004,0.286,0.079
2022-11-08 01:00,60,"E_JKS428_Masjidgglimo/Cell:eNodeB Function Name=E_JKS428M41_Masjidgglimo, Local Cell ID=21, Cell Name=E_JKS428ML1_Masjidgglimo_ML02, eNodeB ID=133428, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.039,4.71,0.479,3.471,0.208,95,0.134,1.811,0.161,1.17,0.056,0,0,1,0,0,1,0,0,0,0,0,24,10,2083,382,1063,113,0,0,0,0,,0,0,0,23,10,1973,374,1039,110,24,10,2082,382,1063,113,118480360,0,2796840272,142574016,1284952336,21247872,0,8309704960,702453512,7011568760,315024984,120252640,0,613626576,49745064,519960880,57673096,11247,0,341576,31427,231075,28817,0,135603,16981,129584,12308,17779,0,370494,25365,200835,11092,0.008,0,0.174,0.014,0.101,0.01,0.017,0,0.356,0.023,0.16,0.006
2022-11-08 01:00,60,"E_JKS428_Masjidgglimo/Cell:eNodeB Function Name=E_JKS428M41_Masjidgglimo, Local Cell ID=11, Cell Name=E_JKS428ML1_Masjidgglimo_ML01, eNodeB ID=133428, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.001,1.021,0.043,6.627,0.022,95,0,0.116,0.037,0.993,0.04,0,0,0,0,1,0,0,0,0,0,0,7,0,513,136,490,65,0,0,0,0,,0,0,0,5,0,451,139,464,65,7,0,513,134,490,65,214464,0,246022632,31837448,478926640,8719456,0,626053160,52621056,3150947664,13452472,121408,0,73141008,17345792,296318768,6977440,62,0,33254,5828,154782,3293,0,9054,1182,83696,760,105,0,34004,7336,148967,8328,0,0,0.019,0.003,0.077,0.003,0,0,0.02,0.005,0.112,0.007
2022-11-08 01:00,60,"E_JKS428_Masjidgglimo/Cell:eNodeB Function Name=E_JKS428M41_Masjidgglimo, Local Cell ID=33, Cell Name=E_JKS428MR1_Masjidgglimo_MR03, eNodeB ID=133428, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.001,0.374,0.011,0.539,0,50,0,0.009,0,0.061,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,9,14,0,0,0,0,0,,0,0,0,1,0,8,35,13,0,4,0,14,9,14,0,19008,0,7923816,787040,14159704,0,0,51469152,1114272,489844048,0,16480,0,3553616,342816,12352216,0,21,0,2981,122,23209,0,0,1920,9,20089,0,28,0,2603,125,9349,0,0,0,0.002,0,0.013,0,0,0,0.004,0,0.007,0
2022-11-08 01:00,60,"E_JKS428_Masjidgglimo/Cell:eNodeB Function Name=E_JKS428M41_Masjidgglimo, Local Cell ID=23, Cell Name=E_JKS428MR1_Masjidgglimo_MR02, eNodeB ID=133428, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.015,1.81,0.183,0.655,0.007,50,0.001,0.022,0.002,0.021,0.003,0,0,0,0,0,0,0,0,0,0,0,19,0,32,38,57,3,0,0,0,0,,0,0,0,0,0,25,39,55,2,19,0,32,38,57,3,318296,0,11465528,664584,2628104,612504,0,41170264,1188160,3778952,729088,259544,0,11047584,410552,3037632,722440,173,0,5591,286,1762,964,0,3698,34,196,15,221,0,4523,1262,14349,896,0,0,0.003,0,0.002,0.001,0,0,0.005,0.001,0.029,0
2022-11-08 01:00,60,"E_JKS428_Masjidgglimo/Cell:eNodeB Function Name=E_JKS428M41_Masjidgglimo, Local Cell ID=13, Cell Name=E_JKS428MR1_Masjidgglimo_MR01, eNodeB ID=133428, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0.658,0.004,0.598,0.002,50,0,0.028,0,0.071,0.001,0,0,0,0,0,0,0,0,0,0,0,1,0,45,4,127,0,0,0,0,0,,0,0,0,0,0,98,8,142,1,1,0,45,4,127,0,0,0,39509600,11536,118301144,59520,0,262914632,22784,915181672,223152,1216,0,14511976,41664,35029848,172088,0,0,8436,21,34653,192,0,3262,1,26824,117,2,0,6981,27,18898,199,0,0,0.01,0,0.016,0,0,0,0.006,0,0.013,0
2022-11-08 01:00,60,"E_JKS428_Masjidgglimo/Cell:eNodeB Function Name=E_JKS428M41_Masjidgglimo, Local Cell ID=32, Cell Name=E_JKS428MT1_Masjidgglimo_MT03, eNodeB ID=133428, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.009,0.362,0.017,1.37,0.008,50,0.001,0.025,0.03,0.251,0.027,0,0,0,0,0,0,0,0,0,0,0,8,0,92,189,241,5,0,0,0,0,,0,0,0,9,0,100,194,251,5,8,0,92,189,241,5,723008,0,11175128,20487464,517454256,2279232,0,20436336,24615184,2660264992,7244128,331080,0,8458560,10838240,99109112,2606344,153,0,4394,5564,107060,3237,0,871,312,76556,285,251,0,6642,6964,58529,16493,0,0,0.004,0.003,0.055,0.003,0,0,0.004,0.007,0.042,0.013
2022-11-08 01:00,60,"E_JKS428_Masjidgglimo/Cell:eNodeB Function Name=E_JKS428M41_Masjidgglimo, Local Cell ID=22, Cell Name=E_JKS428MT1_Masjidgglimo_MT02, eNodeB ID=133428, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.008,1.269,0.068,0.298,0.006,50,0.009,0.179,0.001,0.051,0.002,0,0,0,0,0,0,0,0,0,0,0,27,0,170,14,136,13,0,0,0,0,,0,0,0,30,0,183,16,150,13,27,0,170,14,136,13,2358472,0,474961912,93664,3014160,35544,0,3902888008,236520,13092240,68328,3697760,0,85331512,439472,10093096,261336,1971,0,67934,106,4873,49,0,40668,30,2420,10,3364,0,47596,176,23136,1121,0.001,0,0.034,0,0.014,0,0.002,0,0.039,0,0.014,0.003
2022-11-08 01:00,60,"E_JKS428_Masjidgglimo/Cell:eNodeB Function Name=E_JKS428M41_Masjidgglimo, Local Cell ID=12, Cell Name=E_JKS428MT1_Masjidgglimo_MT01, eNodeB ID=133428, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.002,1.14,0.045,3.546,0,50,0.004,0.815,0.292,2.15,0,0,0,0,0,0,0,0,0,0,0,0,11,0,297,150,332,0,0,0,0,0,,0,0,0,22,0,339,158,353,0,11,0,297,150,332,0,3060976,0,404728224,29876040,2055601848,728,0,1772751936,65600096,15813026016,1480,4854568,0,283488328,70147456,541519528,1400,629,0,154867,30092,565400,4,0,68222,1542,291126,1,944,0,176776,42895,365164,4,0,0,0.104,0.021,0.316,0,0.001,0,0.136,0.033,0.25,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=35, Cell Name=T_JKS106TF1_Ciranjang_TF03, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=34, Cell Name=T_JKS106TE1_Ciranjang_TE03, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=33, Cell Name=E_JKS106MR1_Ciranjang_MR03, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0.621,0.062,0.575,0,50,0,0.82,0.019,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,54,22,0,0,0,0,0,,0,0,0,0,0,272,86,121,2,0,0,107,54,22,0,0,0,169155824,13197624,237945264,0,0,1155081488,105752768,1361653832,0,16,0,540174088,11473608,115204440,32,1,0,69855,6567,58787,2,0,33346,3763,25221,0,1,0,102686,6865,39138,2,0,0,0.059,0.003,0.039,0,0,0,0.049,0.006,0.048,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=32, Cell Name=E_JKS106MT1_Ciranjang_MT03, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.001,0.658,0.005,1.425,0.001,50,0.002,0.242,0.002,0.237,0.001,0,0,0,0,0,0,0,0,0,0,0,10,6,159,25,148,5,0,0,0,0,,0,0,0,10,6,205,30,105,7,10,6,159,25,148,5,266664,287560,77528408,650400,193818736,72336,492136,1311107664,4811048,2447351496,135000,497272,185080,51829792,919760,146571680,141056,106,118,66825,269,184323,99,13,43398,70,83741,15,243,144,41427,240,125572,1301,0,0,0.05,0,0.108,0.006,0,0,0.034,0,0.099,0.002
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=31, Cell Name=E_JKS106ML1_Ciranjang_ML03, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.007,2.386,0.029,3.829,0.004,95,0.004,0.232,0.007,1.083,0.007,0,0,0,0,0,0,0,0,0,0,0,3,0,592,96,317,142,0,0,0,0,,0,0,0,21,0,595,79,343,141,3,0,592,96,317,141,5492120,0,63410800,1903032,133982232,683744,0,2841222888,25384688,3634974912,1650152,1678736,0,185331120,4877856,992441608,1319864,1183,0,144924,2365,223878,1405,0,112416,1310,193636,241,1108,0,93342,3521,242575,2592,0.001,0,0.121,0.018,0.155,0.001,0.001,0,0.082,0.006,0.269,0.007
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=25, Cell Name=T_JKS106TF1_Ciranjang_TF02, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=24, Cell Name=T_JKS106TE1_Ciranjang_TE02, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=23, Cell Name=E_JKS106MR1_Ciranjang_MR02, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.001,0.121,0.014,0.796,0.004,50,0,0.076,0.004,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,53,178,2,0,0,0,0,,0,0,0,0,0,291,59,193,9,0,0,148,53,177,2,0,0,60527936,3975944,53479016,269680,0,121482640,6681576,392497608,419112,0,0,45704376,1495576,42659272,284824,0,0,22678,1212,66649,204,0,2913,148,48636,19,0,0,32325,1674,46211,249,0,0,0.045,0.004,0.04,0.001,0,0,0.022,0.005,0.074,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=22, Cell Name=E_JKS106MT1_Ciranjang_MT02, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0.716,0.073,0.5,0.555,50,0,0.341,0.043,0.34,0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,298,189,282,40,0,0,0,0,,0,0,0,1,0,368,207,303,68,0,0,297,189,282,40,4448,0,188760864,27345360,69428400,738814744,0,1029763280,87060544,622149432,2172968536,3856,0,128611936,9857000,86216128,117142104,10,0,167764,13682,66937,109993,0,48552,3493,30949,32486,10,0,151007,10601,110245,75243,0,0,0.106,0.012,0.037,0.058,0,0,0.071,0.006,0.097,0.045
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=21, Cell Name=E_JKS106ML1_Ciranjang_ML02, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,1.828,0.076,0.826,0.456,95,0,0.346,0.026,0.453,0.173,0,0,0,0,0,0,0,0,0,0,0,0,0,958,212,935,66,0,0,0,0,,0,0,0,0,0,871,205,909,66,0,0,958,212,935,66,0,0,1430605320,22116672,326784560,346468216,0,3588139208,129429432,1701046680,1020970120,0,0,124262808,7458336,173959568,102748184,0,0,133281,4337,63561,466217,0,49612,2131,27058,75193,0,0,90473,4476,80862,108516,0,0,0.119,0.002,0.052,0.16,0,0,0.067,0.003,0.065,0.066
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=15, Cell Name=T_JKS106TF1_Ciranjang_TF01, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=14, Cell Name=T_JKS106TE1_Ciranjang_TE01, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=13, Cell Name=E_JKS106MR1_Ciranjang_MR01, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0.855,0.025,0.511,0.001,50,0,0.237,0.019,0.658,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102,138,89,0,0,0,0,0,,0,0,0,13,0,321,148,156,4,1,0,102,138,89,0,960,0,619349408,19964344,990942824,411328,0,1786060728,27127368,1271992360,655568,2128,0,162565352,14879992,1067179912,492272,15,0,134465,8367,105387,82,0,13969,374,33863,13,16,0,120552,10216,162351,485,0,0,0.12,0.004,0.073,0,0,0,0.074,0.005,0.141,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=12, Cell Name=E_JKS106MT1_Ciranjang_MT01, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,1.224,0.01,0.496,0,50,0,0.365,0.01,0.224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,350,81,255,2,0,0,0,0,,0,0,0,0,0,344,84,292,6,1,0,350,81,255,2,43440,0,485228800,3405680,343012632,4784,0,926761320,6912032,804396816,4784,92584,16,189418072,2326952,94122448,6656,15,1,245516,2955,35566,13,0,24065,314,8288,0,30,1,189691,1667,45182,20,0,0,0.163,0.002,0.023,0,0,0,0.093,0.001,0.037,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=11, Cell Name=E_JKS106ML1_Ciranjang_ML01, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.001,5.614,0.185,2.604,0.002,95,0.003,1.95,0.048,2.098,0.005,0,0,0,0,0,0,0,0,0,0,0,28,0,1265,283,1501,19,0,0,0,0,,0,0,0,17,0,1080,275,1406,22,28,0,1262,283,1501,19,971424,0,2799370280,39028488,2876954184,182120,0,8103176064,297560920,4504262576,190512,1357728,0,967199424,21442832,1769364328,5764800,264,0,554972,12875,319323,150,0,233016,7417,61249,1,496,0,379746,11503,440895,2357,0,0,0.362,0.005,0.267,0,0,0,0.296,0.01,0.396,0.002
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=65, Cell Name=T_JKS106TF1_Ciranjang_TF06, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=55, Cell Name=T_JKS106TF1_Ciranjang_TF05, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=45, Cell Name=T_JKS106TF1_Ciranjang_TF04, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
