Result Time,Granularity Period,Object Name,Reliability,"L.Cell.Unavail.Dur.Sys","L.ChMeas.PRB.DL.Avail","L.ChMeas.PRB.DL.Used.Avg","L.ChMeas.PRB.UL.Avail","L.ChMeas.PRB.UL.Used.Avg","L.CSFB.PrepAtt","L.CSFB.PrepSucc","L.E-RAB.AbnormRel","L.E-RAB.AbnormRel.MME","L.E-RAB.AttEst","L.E-RAB.NormRel","L.E-RAB.SuccEst","L.HHO.IntereNB.InterFreq.ExecAttOut","L.HHO.IntereNB.InterFreq.ExecSuccOut","L.HHO.IntereNB.IntraFreq.ExecAttOut","L.HHO.IntereNB.IntraFreq.ExecSuccOut","L.HHO.IntereNB.IntraFreq.Succ.ReEst2Src","L.HHO.IntraeNB.InterFreq.ExecAttOut","L.HHO.IntraeNB.InterFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.ExecAttOut","L.HHO.IntraeNB.IntraFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.Succ.ReEst2Src","L.IRATHO.E2G.ExecAttOut","L.IRATHO.E2G.ExecSuccOut","L.IRATHO.E2W.ExecAttOut","L.IRATHO.E2W.ExecSuccOut","L.Paging.S1.Rx","L.RRCRedirection.E2G","L.RRCRedirection.E2G.Coverage","L.RRCRedirection.E2G.CSFB","L.RRCRedirection.E2G.Distance","L.RRCRedirection.E2G.Load","L.RRCRedirection.E2G.Ulquality","L.RRCRedirection.E2W","L.RRCRedirection.E2W.Coverage","L.RRCRedirection.E2W.CSFB","L.RRCRedirection.E2W.Distance","L.RRCRedirection.E2W.Load","L.RRCRedirection.E2W.Ulquality","L.RRC.ConnReq.Att.DelayTol","L.RRC.ConnReq.Att.Emc","L.RRC.ConnReq.Att.HighPri","L.RRC.ConnReq.Att.MoData","L.RRC.ConnReq.Att.MoSig","L.RRC.ConnReq.Att.Mt","L.RRC.ConnReq.Succ.DelayTol","L.RRC.ConnReq.Succ.Emc","L.RRC.ConnReq.Succ.HighPri","L.RRC.ConnReq.Succ.MoData","L.RRC.ConnReq.Succ.MoSig","L.RRC.ConnReq.Succ.Mt","L.S1Sig.ConnEst.Att","L.S1Sig.ConnEst.Succ","L.Thrp.bits.DL","L.Thrp.bits.DL.LastTTI","L.Thrp.bits.UE.UL.LastTTI","L.Thrp.bits.UL","L.Thrp.Time.Cell.DL.HighPrecision","L.Thrp.Time.Cell.UL.HighPrecision","L.Thrp.Time.DL.RmvLastTTI","L.Thrp.Time.UE.UL.RmvLastTTI","L.Traffic.ActiveUser.Avg","L.Traffic.ActiveUser.Max","L.Traffic.User.Avg","L.Traffic.User.Max"
,Minutes,,,s,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,bit,bit,bit,bit,ms,ms,ms,ms,None,None,None,None
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=51, Cell Name=E_EPE033OL1_SetiabudirpjsmacroBTSH_OL02, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,4.599,95,7.06,0,0,0,0,876,898,876,0,0,31,31,0,0,0,30,30,0,0,0,0,0,143858,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,420,19,246,0,0,0,420,19,246,685,685,3708531768,295467664,105337824,267907096,170304,104471,139621,46111,0.165,5,6.107,11
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=41, Cell Name=E_EPE033OL1_SetiabudirpjsmacroBTSH_OL01, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,12.607,95,10.091,0,0,1,0,1285,1490,1285,7,7,30,30,0,7,7,71,71,0,0,0,0,0,143858,0,0,0,0,0,0,23,23,0,0,0,0,0,0,2,709,49,409,0,0,2,709,49,409,1169,1169,15916482624,1036210056,245499584,771030200,597125,395797,490296,129853,0.597,8,11.499,19
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=35, Cell Name=E_JKS486MF1_Setiabudirpj_MF03, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,7.348,100,14.156,0,0,0,0,494,363,491,1,1,63,63,0,4,4,22,22,0,0,0,0,0,143858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,54,143,0,0,0,197,53,143,393,393,3320334688,82212808,41765024,105553504,151622,59117,205313,22767,0.146,3,2.135,7
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=34, Cell Name=E_JKS486ME1_Setiabudirpj_ME03, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,8.604,100,17.982,0,0,0,0,994,586,994,0,0,63,63,0,1,1,39,39,0,0,0,0,0,143858,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,504,65,317,0,0,0,504,65,317,886,886,3147106536,431985232,102658424,189533536,229667,222978,158893,53684,0.347,4,3.735,8
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=32, Cell Name=E_JKS486MT1_Setiabudirpj_MT03, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,18.083,50,17.377,0,0,1,0,2689,2944,2686,8,8,20,20,0,77,77,5459,5458,1,0,0,0,0,143856,0,0,0,0,0,0,3,3,0,0,0,0,0,0,154,1310,99,446,0,0,154,1310,99,446,2009,2009,20592721184,2736093904,806629664,2469921120,1791048,1164208,1750119,464364,1.99,10,24.042,37
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=31, Cell Name=E_JKS486ML1_Setiabudirpj_ML03, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,7.566,95,7.859,0,0,0,0,482,869,482,0,0,16,16,0,3,3,15,15,0,0,0,0,0,143858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,29,56,0,0,0,267,29,56,352,352,4915433496,1502629920,172788504,440927880,342023,319630,174907,146161,0.375,5,7.386,12
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=25, Cell Name=C_JKS486TF1_Setiabudirpj_TF02, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,29.986,100,45.254,1,1,2,0,5004,3983,5004,5,5,80,80,0,54,54,51,51,0,0,0,0,0,143858,0,0,0,0,0,0,12,11,1,0,0,0,0,0,76,2620,292,1401,0,0,76,2620,292,1401,4389,4389,22336035640,3630473056,600218824,1347180680,790056,453360,898264,377812,1.556,10,29.586,48
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=24, Cell Name=C_JKS486TE1_Setiabudirpj_TE02, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,30.301,100,53.573,1,1,3,0,5591,4418,5589,12,12,126,126,0,74,74,120,120,0,0,0,0,0,143858,1,0,1,0,0,0,2,2,0,0,0,0,0,0,15,2526,360,1963,0,0,15,2526,360,1963,4864,4864,24533116192,3492651256,1125493928,2969680720,1099420,642562,1745790,565766,2.712,16,34.097,49
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=22, Cell Name=E_JKS486MT1_Setiabudirpj_MT02, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,21.781,50,20.635,0,0,4,0,4785,5495,4741,226,226,114,113,1,801,801,816,816,0,0,0,0,0,143858,0,0,0,0,0,0,216,216,0,0,0,0,0,0,17,2099,571,1235,0,0,17,2093,545,1233,3888,3888,23744772408,1781415664,421278216,1670819464,1634234,1232796,2294126,830415,2.364,14,33.815,46
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=21, Cell Name=E_JKS486ML1_Setiabudirpj_ML02, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,37.395,95,42.71,1,1,6,0,2038,4259,2038,7,7,53,53,0,718,718,46,46,0,0,0,0,0,143858,0,0,0,0,0,0,3,2,1,0,0,0,0,0,24,1004,135,445,0,0,24,1001,135,445,1605,1605,62576908560,13870490808,2735959320,16812722144,2044033,1994035,1737985,1737437,3.886,16,43.026,59
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=15, Cell Name=E_JKS486MF1_Setiabudirpj_MF01, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,17.724,100,36.105,0,0,0,0,3489,2429,3489,2,2,49,49,0,28,28,52,52,0,0,0,0,0,143858,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,1693,190,920,0,0,5,1693,190,920,2808,2808,12751404944,2459499040,524492392,1096767416,795175,503161,579521,249073,1.505,10,18.897,30
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=14, Cell Name=E_JKS486ME1_Setiabudirpj_ME01, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,22.506,100,43.931,0,0,0,0,5637,4057,5637,2,2,128,128,0,26,26,140,140,0,0,0,0,0,143858,0,0,0,0,0,0,2,2,0,0,0,0,0,0,13,2861,320,1511,0,0,13,2860,320,1511,4704,4704,11694559672,1465298816,1129125648,2468462456,739389,540546,896348,376988,1.83,12,28.766,44
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=12, Cell Name=E_JKS486MT1_Setiabudirpj_MT01, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,36.722,50,31.028,0,0,1,0,4544,5333,4499,66,66,1148,1146,2,179,179,6539,6534,106,0,0,0,0,143855,0,0,0,0,0,0,63,63,0,0,0,0,0,0,9,2055,562,1443,0,0,9,2051,498,1442,4000,4000,53914575456,1960844832,947573096,5005442392,2765543,2379351,6609305,2963749,5.96,24,50.202,68
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=11, Cell Name=E_JKS486ML1_Setiabudirpj_ML01, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,51.258,95,34.713,1,1,2,0,3800,6497,3793,106,106,122,122,2,323,323,67,66,1,0,0,0,0,143857,0,0,0,0,0,0,14,13,1,0,0,0,0,0,99,1957,230,852,0,0,99,1956,227,852,3134,3134,83482148864,8019009832,4241905752,10266107664,2528290,2046840,4084142,1586992,5.581,20,65.581,87
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=33, Cell Name=E_JKS486MR1_Setiabudirpj_MR03, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,2.846,50,5.562,0,0,0,0,298,298,298,0,0,3,3,0,25,25,19,19,0,0,0,0,0,143858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,15,52,0,0,0,136,15,52,203,203,1346020440,364369696,144830816,263267792,255043,290203,44800,76547,0.329,4,3.15,6
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=23, Cell Name=E_JKS486MR1_Setiabudirpj_MR02, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,17.988,50,8.767,1,1,0,0,1449,1558,1449,7,7,28,28,0,538,538,28,28,0,0,0,0,0,143858,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,681,85,415,0,0,1,680,83,415,1179,1179,35090804744,2421260224,366186272,821950296,1101381,414388,1271276,172333,0.891,6,10.6,24
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=13, Cell Name=E_JKS486MR1_Setiabudirpj_MR01, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,17.462,50,7.9,0,0,0,0,1216,1243,1216,9,9,8,8,0,514,514,35,35,0,0,0,0,0,143858,0,0,0,0,0,0,6,6,0,0,0,0,0,0,1,591,89,379,0,0,1,591,84,377,1053,1052,11404452152,931681728,249036760,564372648,602276,362595,881584,135414,0.91,8,10.918,21
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=55, Cell Name=C_JKS486TF1_Setiabudirpj_TF05, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,26.312,100,42.151,0,0,1,0,5532,4799,5532,1,1,42,42,0,21,21,13,13,0,0,0,0,0,143858,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,2630,315,1613,0,0,4,2630,315,1613,4562,4562,20620606552,2570983592,442210296,1158458488,866798,491354,801067,317521,1.631,12,32.28,55
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=54, Cell Name=C_JKS486TE1_Setiabudirpj_TE05, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,34.741,100,51.228,3,3,1,0,7407,6539,7400,0,0,60,60,0,28,28,11,11,0,0,0,0,0,143858,2,0,2,0,0,0,15,14,1,0,0,0,0,0,6,3562,481,2230,0,0,6,3562,481,2230,6279,6279,42064447320,6949323992,693368680,1774226096,1453201,611138,1671132,551407,2.596,14,41.241,57
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=41, Cell Name=E_JSX930IL8_Telkomlandmarktwrlampsite9_IL04, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,0,100,0.843,100,4.638,0,0,0,0,170,166,170,0,0,3,3,0,0,0,0,0,0,0,0,0,0,105141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,5,39,0,0,0,115,5,39,159,159,34759128,6724544,3558288,6900008,3192,3022,1249,1175,0.006,2,0.623,3
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=31, Cell Name=E_JSX930IL8_Telkomlandmarktwrlampsite9_IL03, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,0,100,0.863,100,4.614,0,0,0,0,52,50,52,0,0,5,5,0,1,1,1,1,0,0,0,0,0,105141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,11,0,0,0,36,2,11,49,49,84578664,11277312,2244800,4084344,2649,1216,1962,504,0.002,2,0.156,2
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=21, Cell Name=E_JSX930IL8_Telkomlandmarktwrlampsite9_IL02, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,0,100,0.812,100,4.621,0,0,0,0,51,49,51,0,0,1,1,0,6,6,3,3,0,0,0,0,0,105141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,21,0,0,0,28,1,21,50,50,17396504,9005208,2944240,4283872,1744,2084,197,725,0.005,2,0.247,2
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=11, Cell Name=E_JSX930IL8_Telkomlandmarktwrlampsite9_IL01, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,0,100,0.952,100,4.663,0,0,0,0,32,31,32,0,0,6,6,0,0,0,2,2,0,0,0,0,0,105141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,15,0,0,0,15,5,15,35,35,173509384,17819072,7363904,13797672,7568,5728,4945,2037,0.009,2,1.198,3
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=33, Cell Name=E_JSX930IR8_Telkomlandmarktwrlampsite9_IR03, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,0.8,50,4.601,0,0,0,0,0,4,0,1,1,0,0,0,4,4,0,0,0,0,0,0,0,105141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64640,64640,32056,84952,30,43,0,19,0,1,0.016,1
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=32, Cell Name=E_JSX930IT8_Telkomlandmarktwrlampsite9_IT03, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,0.801,50,4.603,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,105141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822432,464624,179520,1096432,248,258,43,159,0,1,0.001,1
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=35, Cell Name=E_JSX930IF8_Telkomlandmarktwrlampsite9_IF03, eNodeB ID=634930, Cell FDD TDD indication=CELL_TDD",Reliable,0,50,1.477,50,10.976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195084520,1337192,2828056,4810384,21436,3483,28469,643,0.01,2,0.037,2
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=34, Cell Name=E_JSX930IE8_Telkomlandmarktwrlampsite9_IE03, eNodeB ID=634930, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,1.206,100,10.95,0,0,0,0,28,23,28,0,0,1,1,0,1,1,0,0,0,0,0,0,0,105141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,7,0,0,0,16,1,7,24,24,46837648,1981520,1551416,2693240,3973,1831,4277,534,0.004,2,0.165,3
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=35, Cell Name=E_DPK101MF1_Bktsawangan_MF03, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,14.046,100,25.513,0,0,0,0,1229,1120,1227,0,0,5,5,0,3,3,72,71,1,0,0,0,0,277153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,84,400,0,0,0,572,84,400,1056,1056,17649477608,3553461232,313870088,628063736,503986,278292,397242,107109,0.638,6,12.13,19
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=34, Cell Name=E_DPK101ME1_Bktsawangan_ME03, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,6.862,100,25.259,1,1,0,0,1781,1592,1780,1,1,11,11,0,6,6,69,69,0,0,0,0,0,277152,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,719,137,677,0,0,0,719,137,677,1533,1533,5478890656,1533950336,151645480,297013744,248493,178031,88344,49305,0.414,6,10.222,19
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=32, Cell Name=E_DPK101MT1_Bktsawangan_MT03, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,11.458,50,19.455,0,0,3,0,2738,3473,2738,279,279,443,434,1,153,153,22,22,0,0,0,0,0,277153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1122,588,551,0,0,4,1122,585,551,2262,2262,15920622664,671169640,300655152,1358977208,1015890,1207128,1424253,1109698,2.435,11,25.32,37
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=31, Cell Name=E_DPK101ML1_Bktsawangan_ML03, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,18.635,95,15.686,0,0,0,0,1294,2062,1289,4,2,59,59,0,146,146,91,91,0,0,0,0,0,277153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,545,135,327,0,0,4,545,135,327,1011,1011,23100541664,6985051240,844894608,2261176584,1143814,990924,824472,521850,1.857,10,20.93,33
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=25, Cell Name=E_DPK101MF1_Bktsawangan_MF02, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,14.911,100,41.658,1,1,0,0,1676,1401,1675,1,1,66,66,0,7,7,33,33,0,0,0,0,0,277152,0,0,0,0,0,0,14,13,1,0,0,0,0,0,3,729,135,613,0,0,3,729,135,613,1480,1480,18127980472,5334679464,761548048,2486996632,662826,490946,367634,412800,1.451,9,14.932,31
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=24, Cell Name=E_DPK101ME1_Bktsawangan_ME02, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,13.964,100,44.002,2,2,0,0,5155,4396,5155,1,1,141,141,0,21,21,30,30,0,0,0,0,0,277152,0,0,0,0,0,0,4,2,2,0,0,0,0,0,1,2759,211,1742,0,0,1,2758,211,1742,4712,4712,5640073448,1553812304,197123680,1322898128,388166,527878,299881,574230,1.436,8,23.361,40
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=22, Cell Name=E_DPK101MT1_Bktsawangan_MT02, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,24.913,50,20.77,2,2,0,0,5502,5894,5500,164,164,135,134,0,471,471,14,14,0,0,0,0,0,277152,0,0,0,0,0,0,16,14,2,0,0,0,0,0,2,2544,342,2012,0,0,2,2544,333,2012,4891,4891,36860684872,3030684072,1040058056,3257518640,2283036,1242575,3781415,652886,2.758,14,39.195,55
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=21, Cell Name=E_DPK101ML1_Bktsawangan_ML02, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,18.347,95,9.477,1,1,0,0,772,1573,772,0,0,120,120,0,136,136,43,43,0,0,0,0,0,277153,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,353,41,250,0,0,1,353,41,250,645,645,29649226464,11981974560,830987784,1760333976,1224079,483155,573222,183664,1.259,8,17.251,28
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=15, Cell Name=E_DPK101TF1_Bktsawangan_TF01, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,12.383,100,49.115,0,0,0,0,1957,1788,1953,0,0,21,21,0,35,35,43,43,0,0,0,0,0,277242,0,0,0,0,0,0,8,8,0,0,0,0,0,0,1,817,234,575,0,0,1,817,234,575,1627,1627,10594347136,1409019376,180030288,498034792,344598,247128,308519,333667,0.667,8,12.941,23
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=14, Cell Name=E_DPK101TE1_Bktsawangan_TE01, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,12.233,100,52.455,1,1,2,0,3969,3378,3968,4,4,35,35,0,84,84,66,66,0,0,0,0,0,277153,0,0,0,0,0,0,9,8,1,0,0,0,0,0,9,2028,362,1515,0,0,9,2027,361,1514,3911,3911,8761481144,3150996768,565433904,2662106640,535671,588656,264491,341840,1.792,10,22.368,35
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=12, Cell Name=E_DPK101MT1_Bktsawangan_MT01, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,20.621,50,21.693,1,1,0,0,1452,2496,1450,174,174,109,109,2,377,377,5,5,0,0,0,0,0,277153,0,0,0,0,0,0,5,4,1,0,0,0,0,0,4,650,221,380,0,0,4,649,216,380,1249,1249,19914959824,777003328,805592712,2975664336,1928796,1313032,2758295,944867,2.531,14,22.463,38
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=11, Cell Name=E_DPK101ML1_Bktsawangan_ML01, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,22.301,95,22.367,0,0,0,0,1072,2211,1072,57,57,96,96,0,269,269,57,57,0,0,0,0,0,277152,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,554,64,234,0,0,4,554,64,234,856,856,37610830904,12588443056,1551536272,3871136552,1623363,1601852,814898,908725,3.021,14,33.392,51
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=33, Cell Name=E_DPK101MR1_Bktsawangan_MR03, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,4.31,50,8.839,0,0,2,0,3088,2564,3086,5,5,35,35,0,489,489,121,121,0,0,0,0,0,277153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1407,162,1067,0,0,48,1407,162,1067,2684,2684,8868760312,1731373512,177113672,446478096,277430,177968,163425,74046,0.427,6,13.759,26
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=23, Cell Name=E_DPK101MR1_Bktsawangan_MR02, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,8.681,50,12.232,2,2,1,0,2316,2425,2316,19,19,215,215,0,196,195,52,52,0,0,0,0,0,277153,0,0,0,0,0,0,2,0,2,0,0,0,0,0,49,1246,182,637,0,0,49,1246,182,637,2114,2114,21026396056,5509778488,465797688,1106864032,851265,423310,496375,148710,0.985,8,20.919,33
