Result Time,Granularity Period,Object Name,Reliability,"L.ChMeas.MIMO.PRB.CL.Rank1","L.ChMeas.MIMO.PRB.CL.Rank2","L.ChMeas.MIMO.PRB.OL.Rank1","L.ChMeas.MIMO.PRB.OL.Rank2","L.ChMeas.PDSCH.MCS.0","L.ChMeas.PDSCH.MCS.1","L.ChMeas.PDSCH.MCS.10","L.ChMeas.PDSCH.MCS.11","L.ChMeas.PDSCH.MCS.12","L.ChMeas.PDSCH.MCS.13","L.ChMeas.PDSCH.MCS.14","L.ChMeas.PDSCH.MCS.15","L.ChMeas.PDSCH.MCS.16","L.ChMeas.PDSCH.MCS.17","L.ChMeas.PDSCH.MCS.18","L.ChMeas.PDSCH.MCS.19","L.ChMeas.PDSCH.MCS.2","L.ChMeas.PDSCH.MCS.20","L.ChMeas.PDSCH.MCS.21","L.ChMeas.PDSCH.MCS.22","L.ChMeas.PDSCH.MCS.23","L.ChMeas.PDSCH.MCS.24","L.ChMeas.PDSCH.MCS.25","L.ChMeas.PDSCH.MCS.26","L.ChMeas.PDSCH.MCS.27","L.ChMeas.PDSCH.MCS.28","L.ChMeas.PDSCH.MCS.29","L.ChMeas.PDSCH.MCS.3","L.ChMeas.PDSCH.MCS.30","L.ChMeas.PDSCH.MCS.31","L.ChMeas.PDSCH.MCS.4","L.ChMeas.PDSCH.MCS.5","L.ChMeas.PDSCH.MCS.6","L.ChMeas.PDSCH.MCS.7","L.ChMeas.PDSCH.MCS.8","L.ChMeas.PDSCH.MCS.9","L.ChMeas.RI.Rank1","L.ChMeas.RI.Rank2","L.ChMeas.RI.Rank3","L.ChMeas.RI.Rank4"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2022-11-08 01:00,60,"E_DPK588_Elangsakti-DMT/Cell:eNodeB Function Name=E_DPK588M41_Elangsakti-DMT, Local Cell ID=32, Cell Name=E_DPK588MT1_Elangsakti-DMT_MT03, eNodeB ID=144588, Cell FDD TDD indication=CELL_FDD",Reliable,27246499,4643476,1786560,0,25368,32598,26941,73050,83491,76106,65062,55059,22605,25872,42447,36784,21296,31002,26068,19108,12568,7491,3347,1464,783,209,76531,30911,57586,26169,43160,59996,67999,82636,81996,53118,1908222,477066,0,0
2022-11-08 01:00,60,"E_DPK588_Elangsakti-DMT/Cell:eNodeB Function Name=E_DPK588M41_Elangsakti-DMT, Local Cell ID=22, Cell Name=E_DPK588MT1_Elangsakti-DMT_MT02, eNodeB ID=144588, Cell FDD TDD indication=CELL_FDD",Reliable,23295765,4729320,1249228,0,41210,56237,19601,51841,53653,49070,45682,41481,19143,21702,37972,36424,16463,33892,27719,21961,16039,12494,9984,7698,5215,1675,73930,18759,49814,29666,23214,27664,33039,41732,48755,32960,1647649,607608,0,0
2022-11-08 01:00,60,"E_DPK588_Elangsakti-DMT/Cell:eNodeB Function Name=E_DPK588M41_Elangsakti-DMT, Local Cell ID=12, Cell Name=E_DPK588MT1_Elangsakti-DMT_MT01, eNodeB ID=144588, Cell FDD TDD indication=CELL_FDD",Reliable,2583695,1143512,159608,0,3559,8324,2735,9351,10970,10918,10634,9629,6330,2900,8392,7142,2565,6243,5593,4702,4328,4322,4109,2839,2604,1278,7460,3226,8414,12910,4097,5228,5695,6416,7809,6146,261540,220511,0,0
2022-11-08 01:00,60,"E_DPK588_Elangsakti-DMT/Cell:eNodeB Function Name=E_DPK588M41_Elangsakti-DMT, Local Cell ID=31, Cell Name=E_DPK588ML1_Elangsakti-DMT_ML03, eNodeB ID=144588, Cell FDD TDD indication=CELL_FDD",Reliable,34164686,22050121,1367806,0,42570,36816,749,103740,109597,110338,114627,102964,105370,402,97956,78897,8296,62519,46083,43333,33636,19913,11094,7850,7627,5726,51583,13725,97282,96672,22359,34154,51500,65553,71883,99126,1199779,1088370,0,0
2022-11-08 01:00,60,"E_DPK588_Elangsakti-DMT/Cell:eNodeB Function Name=E_DPK588M41_Elangsakti-DMT, Local Cell ID=21, Cell Name=E_DPK588ML1_Elangsakti-DMT_ML02, eNodeB ID=144588, Cell FDD TDD indication=CELL_FDD",Reliable,26385910,17453228,1176891,0,53411,51717,0,30775,47949,46242,55931,56544,65561,15,74585,70483,1388,83053,68143,61217,51887,43416,31024,24640,40785,32413,23239,1946,43565,115665,5285,5770,8364,13117,15337,25380,2018064,1142738,0,0
2022-11-08 01:00,60,"E_DPK588_Elangsakti-DMT/Cell:eNodeB Function Name=E_DPK588M41_Elangsakti-DMT, Local Cell ID=11, Cell Name=E_DPK588ML1_Elangsakti-DMT_ML01, eNodeB ID=144588, Cell FDD TDD indication=CELL_FDD",Reliable,33657493,7783293,483808,0,112249,30284,0,27594,35268,47038,62028,63586,65338,0,51971,48153,7049,46313,51390,146917,16294,18636,18236,10950,9148,15765,35050,6965,50450,118469,8446,9974,11952,19694,18899,25328,1171360,680379,0,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=32, Cell Name=E_CBN173MT1_Leuwinutugsentul-DMT_MT03, eNodeB ID=434173, Cell FDD TDD indication=CELL_FDD",Unreliable,3931918,1507357,703516,0,5214,27198,1783,9031,9393,8699,9869,9618,8507,2314,11084,12793,1894,13497,14271,13599,9554,13139,15463,7055,10699,16034,16241,2695,9555,17026,4261,5200,7907,7596,8605,6876,496377,218910,0,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=22, Cell Name=E_CBN173MT1_Leuwinutugsentul-DMT_MT02, eNodeB ID=434173, Cell FDD TDD indication=CELL_FDD",Unreliable,806079,1065801,173598,0,2691,4697,160,2553,2605,2762,4321,4561,4863,608,6896,8339,547,9678,6432,4348,3189,1923,1747,1466,1310,697,4539,792,3248,6888,1312,1488,1986,1621,1751,2070,56802,84450,0,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=12, Cell Name=E_CBN173MT1_Leuwinutugsentul-DMT_MT01, eNodeB ID=434173, Cell FDD TDD indication=CELL_FDD",Unreliable,5669009,5482102,540487,0,11298,32872,7414,18814,20861,17704,18622,20225,17778,5011,23769,25914,6516,27111,20028,17529,17957,16922,14226,8246,7835,7777,42004,9203,16378,42350,12935,19656,27762,35976,31760,15176,315336,559515,0,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=31, Cell Name=E_CBN173ML1_Leuwinutugsentul-DMT_ML03, eNodeB ID=434173, Cell FDD TDD indication=CELL_FDD",Unreliable,11325216,18875600,82119,0,10137,128301,0,48288,56082,62539,75028,83990,96464,0,103176,104153,4480,105026,94301,80533,55000,44179,30660,22743,23754,21248,57596,6438,79087,152120,10868,15856,24902,39530,44003,46569,509059,1783739,239,87
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=21, Cell Name=E_CBN173ML1_Leuwinutugsentul-DMT_ML02, eNodeB ID=434173, Cell FDD TDD indication=CELL_FDD",Unreliable,5909311,13333197,35132,0,15722,61413,0,32472,41607,51043,59158,63250,71970,0,69931,69631,5486,77972,83997,85174,57741,37057,23660,16651,12097,5287,27070,5985,47223,84946,7515,9554,14046,17443,20623,26106,249177,1032895,1227,96
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=11, Cell Name=E_CBN173ML1_Leuwinutugsentul-DMT_ML01, eNodeB ID=434173, Cell FDD TDD indication=CELL_FDD",Unreliable,9134387,17779611,45696,0,10395,69491,0,52430,56549,59678,63508,69777,78671,0,72404,66894,4848,53114,44115,35202,25453,19127,12711,7097,5380,2476,40783,7179,69179,84829,11928,15384,21674,31168,36061,44917,293130,955788,996,142
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=13, Cell Name=E_CBN173MR1_Leuwinutugsentul-DMT_MR01, eNodeB ID=434173, Cell FDD TDD indication=CELL_FDD",Unreliable,4052495,3353632,343005,0,14119,27133,0,23288,26566,25328,22191,19496,19322,0,18089,18755,5989,18181,15803,13363,9282,7376,4891,2445,1700,497,20063,8454,21947,24574,11387,12853,16408,18020,22035,23530,109146,326312,73,6
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=33, Cell Name=E_CBN173MR1_Leuwinutugsentul-DMT_MR03, eNodeB ID=434173, Cell FDD TDD indication=CELL_FDD",Unreliable,3367141,9616065,445715,0,3274,43146,0,6027,7825,10075,14224,16057,20313,0,23178,27649,937,27562,29332,36855,41321,58466,92135,105330,165075,167489,8703,1238,9933,83943,2936,3398,3144,3208,3639,4769,167546,729146,82,13
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=23, Cell Name=E_CBN173MR1_Leuwinutugsentul-DMT_MR02, eNodeB ID=434173, Cell FDD TDD indication=CELL_FDD",Unreliable,1408858,5461240,130106,0,2995,6604,0,2176,3346,3891,5019,5544,7789,0,9140,13413,146,16092,17749,22211,19860,25550,24338,29671,39642,18586,2296,245,2737,34223,590,470,986,1171,1584,1874,37792,89752,6,8
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=65, Cell Name=C_CBN173TF1_Leuwinutugsentul-DMT_TF06, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,0,0,2918024,8911980,4818,13654,0,50329,62943,27274,30808,26137,23847,0,24413,23411,1658,23026,14485,9739,4823,2863,1019,1311,994,661,8940,2575,5576,685,3667,3804,5279,9333,17577,27372,7356,12807,0,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=55, Cell Name=C_CBN173TF1_Leuwinutugsentul-DMT_TF05, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,0,0,5064698,2805079,6312,13820,4,11247,12374,12258,14041,13095,12502,0,14367,11016,2073,8945,6969,5398,3149,2620,1036,735,1868,400,1959,2632,2073,497,4049,5628,6399,6882,8583,7826,18591,10808,0,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=45, Cell Name=C_CBN173TF1_Leuwinutugsentul-DMT_TF04, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,0,0,8347671,812411,61576,12955,0,2826,4183,3941,4125,3768,3488,0,3508,2516,3704,2367,1458,782,447,225,77,87,41,34,2331,4023,299,64,4004,2798,3508,3667,2953,2295,12156,1072,0,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=64, Cell Name=C_CBN173TE1_Leuwinutugsentul-DMT_TE06, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,0,0,8028654,5223688,16656,95982,0,31626,35396,24637,26940,24355,21449,0,21630,15763,5486,14149,12047,10813,8263,6942,1352,3269,3092,1012,5539,6459,5043,1161,8925,10172,15265,19622,27742,24624,75319,59031,0,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=54, Cell Name=C_CBN173TE1_Leuwinutugsentul-DMT_TE05, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,0,0,5238214,6014754,14926,104506,9,25503,30804,27718,26371,26852,22829,0,24936,19728,3676,15870,14394,13358,12601,12815,9893,5661,10674,2219,4889,5932,5208,1812,7520,7666,8289,11997,16100,16011,93567,126225,0,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=44, Cell Name=C_CBN173TE1_Leuwinutugsentul-DMT_TE04, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,0,0,4466135,2433670,12136,51887,0,13290,12956,6424,7236,6710,6189,0,7112,5920,5474,4295,3480,3550,2893,2382,813,1331,1665,546,2579,8023,1355,350,10513,8805,9366,10544,11406,9180,44322,16367,0,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=35, Cell Name=C_CBN173TF1_Leuwinutugsentul-DMT_TF03, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,0,0,3460019,2195226,4235,13934,0,9810,8596,5860,5612,6238,6864,0,8947,11274,1133,8931,6758,5278,3214,2445,591,824,490,363,1133,1417,2640,271,1992,3683,7399,8810,9719,8160,10499,7476,0,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=25, Cell Name=C_CBN173TF1_Leuwinutugsentul-DMT_TF02, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,0,0,3882419,6273192,2912,12615,0,13934,16417,23581,25331,28253,25436,0,22495,14574,1462,13742,13755,14771,14310,14526,9046,8498,20365,7898,3206,2713,3932,736,5028,5965,8315,7709,7758,9437,12411,20843,0,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=15, Cell Name=C_CBN173TF1_Leuwinutugsentul-DMT_TF01, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,0,0,729838,446787,1716,5672,0,2697,3304,1662,1880,1543,1086,0,1085,939,1070,840,712,549,291,111,7,38,34,38,239,935,175,23,1129,963,1416,1573,2529,2294,3589,1553,0,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=34, Cell Name=C_CBN173TE1_Leuwinutugsentul-DMT_TE03, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,0,0,8836339,4919864,15613,96915,0,31540,36757,29569,31029,30712,28326,0,33311,32520,3367,28442,21007,12073,5498,3170,1175,914,746,238,4408,17353,3642,1109,12455,27112,22748,21107,27826,23345,105225,45736,0,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=24, Cell Name=C_CBN173TE1_Leuwinutugsentul-DMT_TE02, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,0,0,6063847,9803986,21161,158084,2,24052,30793,28726,35127,48098,48639,0,50828,47208,3174,49983,48314,47118,38942,36104,19837,17033,31213,13257,4088,5199,6115,4027,7393,6248,9097,11786,15708,16723,127261,189809,0,0
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=14, Cell Name=C_CBN173TE1_Leuwinutugsentul-DMT_TE01, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,0,0,6979300,3140907,11945,104431,0,18817,23568,17449,19415,18767,16063,0,17397,11369,3071,9286,6035,4386,3521,2622,787,1680,2428,809,4001,4122,2671,473,6698,7525,11543,12717,17420,16652,82936,69448,0,0
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=32, Cell Name=E_CBN526MT1_Sukawangisukamakmur-TBG_MT03, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,101366212,11525459,4722844,0,363987,326747,139160,266429,182037,162144,118386,121913,50150,36266,73134,73997,194302,89122,56130,48987,33645,27400,17266,11821,11971,103,890044,212772,143344,63779,263830,288677,355633,329214,419145,171197,4738937,883331,0,0
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=22, Cell Name=E_CBN526MT1_Sukawangisukamakmur-TBG_MT02, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,8817024,4227334,122869,0,20180,35878,4698,24588,27652,24923,31347,24929,18520,4196,16098,11725,9071,12020,12676,13879,10347,7465,2463,571,128,120,43948,12471,22448,18829,19478,21733,26488,25724,30100,24678,524777,153345,0,0
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=12, Cell Name=E_CBN526MT1_Sukawangisukamakmur-TBG_MT01, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,15080059,12853119,396885,0,25447,101812,41733,144440,162258,135094,133209,127970,100885,42093,128822,113281,11309,83799,58993,40745,29873,26151,22456,21779,23418,6292,191590,15344,246408,170442,24156,38550,48425,70297,116943,99418,2364075,1965555,0,0
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=21, Cell Name=E_CBN526ML1_Sukawangisukamakmur-TBG_ML02, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,953756,5536554,34708,0,1459,29360,0,8222,11039,15263,21361,27924,35585,0,40486,41225,224,42984,43725,49269,47971,43654,37834,33699,53660,41100,6858,235,19302,67496,509,756,1150,1677,3043,4922,15177,262710,10,6
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=11, Cell Name=E_CBN526ML1_Sukawangisukamakmur-TBG_ML01, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,8666069,16924324,229521,0,9353,97416,0,32997,36021,37991,44924,58868,90363,0,95400,103128,3018,111594,111496,110363,91751,68546,46786,33660,30411,24576,42325,4995,55244,139835,9140,12474,19411,27451,26857,28287,332723,2301233,159,1
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=31, Cell Name=E_CBN526ML1_Sukawangisukamakmur-TBG_ML03, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,793452,2689902,373000,0,2087,30192,0,2465,4433,7146,14246,20552,34651,0,42311,43194,159,37035,24132,13985,7099,6215,5771,6080,8945,5883,12330,361,16817,51035,930,769,1034,1130,1394,2074,53200,211326,0,0
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=23, Cell Name=E_CBN526MR1_Sukawangisukamakmur-TBG_MR02, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,3879062,6454207,45440,0,6671,28637,2102,9982,18359,21765,30378,34677,26827,17818,50620,50877,840,55168,47878,46726,37612,36220,18911,11331,15030,23898,10388,956,22444,54692,1731,2246,2899,4462,5819,5892,345781,737739,0,0
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=13, Cell Name=E_CBN526MR1_Sukawangisukamakmur-TBG_MR01, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,10211832,4534272,195458,0,18424,83914,5057,22956,28316,31381,37699,39023,32089,9306,42933,44246,4299,43021,43474,41937,39118,37720,26888,15966,13833,6368,53956,5394,39803,55905,7113,9603,11271,13968,19264,16628,567904,1167215,1,0
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=33, Cell Name=E_CBN526MR1_Sukawangisukamakmur-TBG_MR03, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,15367193,9989255,142513,0,12811,38147,14883,55573,66382,61122,62560,54678,35207,18659,53062,61721,5706,68197,74022,79275,85273,88617,88256,80859,105646,93959,35599,8521,40757,94846,15993,19580,24368,30508,41105,33929,650485,1954084,0,0
2022-11-08 01:00,60,"E_CBN492_Cibening-TBG/Cell:eNodeB Function Name=E_CBN492M41_Cibening-TBG, Local Cell ID=32, Cell Name=E_CBN492MT1_Cibening-TBG_MT03, eNodeB ID=434492, Cell FDD TDD indication=CELL_FDD",Reliable,12699787,2628947,1070924,0,21044,20759,11531,36539,36902,27942,24159,21903,20337,3933,21021,15844,9763,13308,11275,8732,6402,5121,4560,4042,3051,2506,40376,12114,16604,11055,15907,21450,27583,40961,54084,37258,1045337,394355,0,0
2022-11-08 01:00,60,"E_CBN492_Cibening-TBG/Cell:eNodeB Function Name=E_CBN492M41_Cibening-TBG, Local Cell ID=22, Cell Name=E_CBN492MT1_Cibening-TBG_MT02, eNodeB ID=434492, Cell FDD TDD indication=CELL_FDD",Reliable,39671679,3799432,270733,0,333474,127619,0,90029,102792,105686,104783,103360,100392,0,89018,76621,68934,59465,47027,39163,29435,18380,9569,3598,2380,493,213208,54416,85508,51549,53969,62597,76310,78210,78539,76781,1311689,1046753,0,0
2022-11-08 01:00,60,"E_CBN492_Cibening-TBG/Cell:eNodeB Function Name=E_CBN492M41_Cibening-TBG, Local Cell ID=12, Cell Name=E_CBN492MT1_Cibening-TBG_MT01, eNodeB ID=434492, Cell FDD TDD indication=CELL_FDD",Reliable,8276074,7724601,143403,0,26129,25394,0,59405,68664,73938,78844,82603,80752,0,74774,70051,12750,61586,51571,44256,33739,22724,14179,9258,6720,2075,42605,16145,59017,59625,20240,25165,31608,39678,48382,54087,967841,1964142,0,0
2022-11-08 01:00,60,"E_CBN492_Cibening-TBG/Cell:eNodeB Function Name=E_CBN492M41_Cibening-TBG, Local Cell ID=11, Cell Name=E_CBN492ML1_Cibening-TBG_ML01, eNodeB ID=434492, Cell FDD TDD indication=CELL_FDD",Reliable,21646107,19509017,374232,0,22598,62376,928,49090,64085,72324,89285,82866,91896,0,91044,74747,12124,71342,64881,67869,57202,57017,50395,30948,32426,36167,48194,13649,72719,127322,18500,19147,28919,43482,40666,45262,577414,839705,0,0
2022-11-08 01:00,60,"E_CBN492_Cibening-TBG/Cell:eNodeB Function Name=E_CBN492M41_Cibening-TBG, Local Cell ID=31, Cell Name=E_CBN492ML1_Cibening-TBG_ML03, eNodeB ID=434492, Cell FDD TDD indication=CELL_FDD",Reliable,17325259,18223324,518786,0,20448,55371,0,40048,49366,52282,64917,62805,71945,0,77957,76842,7292,80251,78127,79890,69141,70137,59917,44167,42126,52467,58645,6699,62492,158641,11942,13977,18823,24428,27203,37828,642495,1574927,0,0
2022-11-08 01:00,60,"E_CBN492_Cibening-TBG/Cell:eNodeB Function Name=E_CBN492M41_Cibening-TBG, Local Cell ID=21, Cell Name=E_CBN492ML1_Cibening-TBG_ML02, eNodeB ID=434492, Cell FDD TDD indication=CELL_FDD",Reliable,17423940,14179343,541835,0,16556,48981,0,76673,79761,72364,80011,68833,72347,0,61618,43207,7136,33985,24301,20545,17948,22411,18839,15857,28729,24540,74219,10073,66091,96098,16488,25296,42785,65378,72608,86030,456598,832742,0,0
2022-11-08 01:00,60,"E_DPK707M21_Puripesonaeast/Cell:eNodeB Function Name=E_DPK707M41_Puripesonaeast-DMT, Local Cell ID=11, Cell Name=E_DPK707ML1_Puripesonaeast-DMT_ML01, eNodeB ID=144707, Cell FDD TDD indication=CELL_FDD",Reliable,43734791,19084033,1524786,0,32863,67909,35596,76007,87375,95258,105262,111653,67620,50264,117636,110658,21290,104837,94242,83876,66730,51645,38879,28902,26965,29079,96816,25643,134869,177387,30584,42487,39031,56478,61905,38642,2706912,2032355,0,0
2022-11-08 01:00,60,"E_DPK707M21_Puripesonaeast/Cell:eNodeB Function Name=E_DPK707M41_Puripesonaeast-DMT, Local Cell ID=21, Cell Name=E_DPK707ML1_Puripesonaeast-DMT_ML02, eNodeB ID=144707, Cell FDD TDD indication=CELL_FDD",Reliable,80056360,26422372,2117225,0,40496,80719,34980,90657,104579,115026,128949,139835,87467,65510,164678,171100,24960,186423,185664,195907,196903,195585,170794,138509,128771,154675,94599,29697,123116,368620,36402,52248,43190,63460,72418,51206,2811532,5951953,0,0
2022-11-08 01:00,60,"E_DPK707M21_Puripesonaeast/Cell:eNodeB Function Name=E_DPK707M41_Puripesonaeast-DMT, Local Cell ID=31, Cell Name=E_DPK707ML1_Puripesonaeast-DMT_ML03, eNodeB ID=144707, Cell FDD TDD indication=CELL_FDD",Reliable,80476798,21432777,1316033,0,63730,127634,75007,214417,248074,226685,205195,170966,101484,61287,159268,147063,39539,144714,127335,121431,104183,96610,77556,73670,136526,176081,199794,47144,217830,313698,63060,84101,83368,121057,150446,121196,6283615,3749050,0,0
2022-11-08 01:00,60,"E_DPK707M21_Puripesonaeast/Cell:eNodeB Function Name=E_DPK707M41_Puripesonaeast-DMT, Local Cell ID=33, Cell Name=E_DPK707MR1_Puripesonaeast-DMT_MR03, eNodeB ID=144707, Cell FDD TDD indication=CELL_FDD",Reliable,15453919,18496823,489467,0,32282,135571,0,95279,114966,118537,124720,116788,117555,0,112068,103887,15628,97280,84460,76227,63876,57169,44192,28735,26222,26668,57080,20698,71156,126697,28096,36575,46475,58641,71939,81893,649291,1718679,0,0
2022-11-08 01:00,60,"E_DPK707M21_Puripesonaeast/Cell:eNodeB Function Name=E_DPK707M41_Puripesonaeast-DMT, Local Cell ID=23, Cell Name=E_DPK707MR1_Puripesonaeast-DMT_MR02, eNodeB ID=144707, Cell FDD TDD indication=CELL_FDD",Reliable,12728834,40428837,915789,0,42474,143790,0,92099,122257,124910,143555,140006,146854,0,146673,148178,10514,139201,131517,122508,106310,90594,70548,41583,33576,32543,50757,15240,90395,181097,20959,29519,40880,52851,70663,79934,492794,2190845,0,0
2022-11-08 01:00,60,"E_DPK707M21_Puripesonaeast/Cell:eNodeB Function Name=E_DPK707M41_Puripesonaeast-DMT, Local Cell ID=13, Cell Name=E_DPK707MR1_Puripesonaeast-DMT_MR01, eNodeB ID=144707, Cell FDD TDD indication=CELL_FDD",Reliable,20783783,14339550,635080,0,49873,202159,0,81213,94876,90457,97230,88578,87302,0,83372,71788,23984,62352,53236,46455,36483,34874,25210,19176,15674,15177,80769,31056,89529,115667,39341,50455,61139,67516,79552,82387,1297765,1427793,0,0
